x,y,psi,kappa,v
-2.0274,-0.1727,-0.6947,19.6496,2.5092
-2.0258,-0.1742,-0.7393,10.3534,2.5094
-2.0242,-0.1758,-0.7854,10.3534,2.5095
-2.0226,-0.1773,-0.7393,19.6496,2.5096
-2.0208,-0.1788,-0.6947,18.5544,2.5097
-2.0189,-0.1802,-0.6519,17.4445,2.5099
-2.017,-0.1815,-0.6107,16.34,2.51
-2.0149,-0.1829,-0.5713,15.2571,2.5101
-2.0128,-0.1841,-0.5337,14.2087,2.5102
-2.0105,-0.1854,-0.4978,13.2043,2.5103
-2.0082,-0.1865,-0.4636,12.2504,2.5104
-2.0058,-0.1876,-0.4311,11.3511,2.5105
-2.0032,-0.1887,-0.4002,10.5083,2.5106
-2.0006,-0.1897,-0.3709,9.7223,2.5107
-1.9979,-0.1907,-0.343,8.9924,2.5108
-1.995,-0.1917,-0.3166,8.3167,2.5109
-1.9921,-0.1925,-0.2915,7.6929,2.511
-1.9891,-0.1934,-0.2676,7.118,2.5111
-1.9859,-0.1941,-0.245,6.5892,2.5112
-1.9827,-0.1949,-0.2235,6.1032,2.5113
-1.9794,-0.1956,-0.203,5.6569,2.5115
-1.976,-0.1962,-0.1836,5.2474,2.5116
-1.9725,-0.1968,-0.1651,4.8715,2.5117
-1.9688,-0.1973,-0.1476,4.5266,2.5118
-1.9651,-0.1978,-0.1308,4.2101,2.5119
-1.9613,-0.1982,-0.1149,3.9194,2.5121
-1.9574,-0.1986,-0.0997,3.6525,2.5122
-1.9534,-0.199,-0.0852,3.4071,2.5123
-1.9493,-0.1993,-0.0713,3.1814,2.5124
-1.9451,-0.1995,-0.0581,2.9737,2.5125
-1.9408,-0.1997,-0.0454,2.7824,2.5127
-1.9364,-0.1999,-0.0333,2.6061,2.5128
-1.9319,-0.2,-0.0217,2.4433,2.5129
-1.9273,-0.2,-0.0106,1.1465,2.513
-1.9227,-0.2,0.0,1.1465,2.5119
-1.9181,-0.2,-0.0106,2.4433,2.5108
-1.9136,-0.2001,-0.0217,2.6061,2.5109
-1.9092,-0.2003,-0.0333,2.7824,2.5111
-1.9049,-0.2005,-0.0454,2.9737,2.5112
-1.9007,-0.2007,-0.0581,3.1814,2.5113
-1.8966,-0.201,-0.0713,3.4071,2.5114
-1.8926,-0.2014,-0.0852,3.6525,2.5115
-1.8887,-0.2018,-0.0997,3.9194,2.5116
-1.8849,-0.2022,-0.1149,4.2101,2.5117
-1.8812,-0.2027,-0.1308,4.5266,2.5119
-1.8775,-0.2032,-0.1476,4.8715,2.512
-1.874,-0.2038,-0.1651,5.2474,2.5121
-1.8706,-0.2044,-0.1836,5.6569,2.5122
-1.8673,-0.2051,-0.203,6.1032,2.5123
-1.8641,-0.2059,-0.2235,6.5892,2.5125
-1.8609,-0.2066,-0.245,7.118,2.5126
-1.8579,-0.2075,-0.2676,7.6929,2.5127
-1.855,-0.2083,-0.2915,8.3167,2.5128
-1.8521,-0.2093,-0.3166,8.9924,2.513
-1.8494,-0.2103,-0.343,9.7223,2.5131
-1.8468,-0.2113,-0.3709,10.5083,2.5133
-1.8442,-0.2124,-0.4002,11.3511,2.5134
-1.8418,-0.2135,-0.4311,12.2504,2.5136
-1.8395,-0.2146,-0.4636,13.2043,2.5138
-1.8372,-0.2159,-0.4978,14.2087,2.5141
-1.8351,-0.2171,-0.5337,15.2571,2.5144
-1.833,-0.2185,-0.5713,16.34,2.5178
-1.8311,-0.2198,-0.6107,17.4445,2.5212
-1.8292,-0.2212,-0.6519,18.5544,2.5216
-1.8274,-0.2227,-0.6947,19.6496,2.522
-1.8258,-0.2242,-0.7393,8.6548,2.5222
-1.8242,-0.2258,-0.7854,15.139,2.5225
-1.8225,-0.2273,-0.7249,24.3589,2.5228
-1.8207,-0.2288,-0.6683,21.8774,2.523
-1.8187,-0.2302,-0.6156,19.5642,2.5232
-1.8165,-0.2315,-0.5667,17.4448,2.5235
-1.8142,-0.2329,-0.5214,15.5285,2.5237
-1.8118,-0.2341,-0.4795,13.8126,2.524
-1.8092,-0.2354,-0.4408,12.287,2.5242
-1.8064,-0.2365,-0.4049,10.9374,2.5244
-1.8036,-0.2376,-0.3717,9.7473,2.5247
-1.8005,-0.2387,-0.341,8.7,2.5249
-1.7974,-0.2397,-0.3125,7.7792,2.5252
-1.794,-0.2407,-0.2861,6.9698,2.5254
-1.7906,-0.2417,-0.2615,6.258,2.5257
-1.787,-0.2425,-0.2386,5.6313,2.526
-1.7832,-0.2434,-0.2173,5.0789,2.5262
-1.7793,-0.2441,-0.1974,4.5911,2.5265
-1.7752,-0.2449,-0.1788,4.1597,2.5268
-1.771,-0.2456,-0.1614,3.7774,2.527
-1.7667,-0.2462,-0.145,3.4378,2.5273
-1.7622,-0.2468,-0.1297,3.1356,2.5276
-1.7576,-0.2473,-0.1153,2.8661,2.5279
-1.7528,-0.2478,-0.1017,2.6252,2.5281
-1.7479,-0.2482,-0.0889,2.4094,2.5284
-1.7428,-0.2486,-0.0768,2.2156,2.5287
-1.7375,-0.249,-0.0653,2.0413,2.529
-1.7322,-0.2493,-0.0545,1.8842,2.5292
-1.7267,-0.2495,-0.0442,1.7423,2.5295
-1.721,-0.2497,-0.0345,1.6138,2.5296
-1.7152,-0.2499,-0.0252,1.4973,2.5298
-1.7092,-0.25,-0.0164,1.3914,2.5298
-1.7031,-0.25,-0.008,0.6475,2.5296
-1.6969,-0.25,0.0,0.6475,2.5208
-1.6908,-0.25,-0.008,1.3914,2.512
-1.6848,-0.2501,-0.0164,1.4973,2.5117
-1.679,-0.2503,-0.0252,1.6138,2.5115
-1.6733,-0.2505,-0.0345,1.7423,2.5114
-1.6678,-0.2507,-0.0442,1.8842,2.5114
-1.6625,-0.251,-0.0545,2.0413,2.5114
-1.6572,-0.2514,-0.0653,2.2156,2.5115
-1.6521,-0.2518,-0.0768,2.4094,2.5116
-1.6472,-0.2522,-0.0889,2.6252,2.5118
-1.6424,-0.2527,-0.1017,2.8661,2.512
-1.6378,-0.2532,-0.1153,3.1356,2.5124
-1.6333,-0.2538,-0.1297,3.4378,2.513
-1.629,-0.2544,-0.145,3.7774,2.5141
-1.6248,-0.2551,-0.1614,4.1597,2.5158
-1.6207,-0.2559,-0.1788,4.5911,2.5184
-1.6168,-0.2566,-0.1974,5.0789,2.5219
-1.613,-0.2575,-0.2173,5.6313,2.5266
-1.6094,-0.2583,-0.2386,6.258,2.5326
-1.606,-0.2593,-0.2615,6.9698,2.5401
-1.6026,-0.2603,-0.2861,7.7792,2.5491
-1.5995,-0.2613,-0.3125,8.7,2.5597
-1.5964,-0.2624,-0.341,9.7473,2.5719
-1.5936,-0.2635,-0.3717,10.9374,2.5858
-1.5908,-0.2646,-0.4049,12.287,2.6014
-1.5882,-0.2659,-0.4408,13.8126,2.6185
-1.5858,-0.2671,-0.4795,15.5285,2.6373
-1.5835,-0.2685,-0.5214,17.4448,2.6675
-1.5813,-0.2698,-0.5667,19.5642,2.698
-1.5793,-0.2712,-0.6156,21.8774,2.7176
-1.5775,-0.2727,-0.6683,24.3589,2.736
-1.5758,-0.2742,-0.7249,13.4803,2.753
-1.5742,-0.2758,-0.7854,13.4803,2.7687
-1.5725,-0.2773,-0.7249,24.3589,2.7831
-1.5707,-0.2788,-0.6683,21.8774,2.7961
-1.5687,-0.2802,-0.6156,19.5642,2.8076
-1.5665,-0.2815,-0.5667,17.4448,2.8179
-1.5642,-0.2829,-0.5214,15.5285,2.8269
-1.5618,-0.2841,-0.4795,13.8126,2.8346
-1.5592,-0.2854,-0.4408,12.287,2.8414
-1.5564,-0.2865,-0.4049,10.9374,2.8472
-1.5536,-0.2876,-0.3717,9.7473,2.8522
-1.5505,-0.2887,-0.341,8.7,2.8568
-1.5474,-0.2897,-0.3125,7.7792,2.8609
-1.544,-0.2907,-0.2861,6.9698,2.8648
-1.5406,-0.2917,-0.2615,6.258,2.8686
-1.537,-0.2925,-0.2386,5.6313,2.8723
-1.5332,-0.2934,-0.2173,5.0789,2.8761
-1.5293,-0.2941,-0.1974,4.5911,2.8799
-1.5252,-0.2949,-0.1788,4.1597,2.8838
-1.521,-0.2956,-0.1614,3.7774,2.8876
-1.5167,-0.2962,-0.145,3.4378,2.8916
-1.5122,-0.2968,-0.1297,3.1356,2.8955
-1.5076,-0.2973,-0.1153,2.8661,2.8995
-1.5028,-0.2978,-0.1017,2.6252,2.9035
-1.4979,-0.2982,-0.0889,2.4094,2.9076
-1.4928,-0.2986,-0.0768,2.2156,2.9117
-1.4875,-0.299,-0.0653,2.0413,2.9159
-1.4822,-0.2993,-0.0545,1.8842,2.92
-1.4767,-0.2995,-0.0442,1.7423,2.9242
-1.471,-0.2997,-0.0345,1.6138,2.9284
-1.4652,-0.2999,-0.0252,1.4973,2.9325
-1.4592,-0.3,-0.0164,1.3914,2.9366
-1.4531,-0.3,-0.008,0.6475,2.9405
-1.4469,-0.3,0.0,0.6475,2.9359
-1.4408,-0.3,-0.008,1.3914,2.9313
-1.4348,-0.3001,-0.0164,1.4973,2.9352
-1.429,-0.3003,-0.0252,1.6138,2.9393
-1.4233,-0.3005,-0.0345,1.7423,2.9435
-1.4178,-0.3007,-0.0442,1.8842,2.9479
-1.4125,-0.301,-0.0545,2.0413,2.9523
-1.4072,-0.3014,-0.0653,2.2156,2.9569
-1.4021,-0.3018,-0.0768,2.4094,2.9615
-1.3972,-0.3022,-0.0889,2.6252,2.9661
-1.3924,-0.3027,-0.1017,2.8661,2.9708
-1.3878,-0.3032,-0.1153,3.1356,2.9756
-1.3833,-0.3038,-0.1297,3.4378,2.9804
-1.379,-0.3044,-0.145,3.7774,2.9852
-1.3748,-0.3051,-0.1614,4.1597,2.9902
-1.3707,-0.3059,-0.1788,4.5911,2.9951
-1.3668,-0.3066,-0.1974,5.0789,3.0002
-1.363,-0.3075,-0.2173,5.6313,3.0054
-1.3594,-0.3083,-0.2386,6.258,3.0108
-1.356,-0.3093,-0.2615,6.9698,3.0163
-1.3526,-0.3103,-0.2861,7.7792,3.0222
-1.3495,-0.3113,-0.3125,8.7,3.0284
-1.3464,-0.3124,-0.341,9.7473,3.035
-1.3436,-0.3135,-0.3717,10.9374,3.0421
-1.3408,-0.3146,-0.4049,12.287,3.0499
-1.3382,-0.3159,-0.4408,13.8126,3.0583
-1.3358,-0.3171,-0.4795,15.5285,3.0675
-1.3335,-0.3185,-0.5214,17.4448,3.087
-1.3313,-0.3198,-0.5667,19.5642,3.1067
-1.3293,-0.3212,-0.6156,21.8774,3.1164
-1.3275,-0.3227,-0.6683,24.3589,3.1255
-1.3258,-0.3242,-0.7249,3.528,3.1341
-1.3242,-0.3258,-0.7854,37.873,3.1422
-1.3222,-0.3273,-0.6474,39.874,3.15
-1.3198,-0.3288,-0.5404,27.5358,3.1575
-1.3169,-0.3302,-0.4568,19.436,3.1648
-1.3136,-0.3315,-0.3906,14.0572,3.1719
-1.3098,-0.3329,-0.3373,10.4121,3.1789
-1.3056,-0.3341,-0.2936,7.8843,3.1859
-1.301,-0.3354,-0.2573,6.0907,3.1929
-1.2959,-0.3365,-0.2268,4.7899,3.1999
-1.2904,-0.3376,-0.2008,3.8274,3.207
-1.2844,-0.3387,-0.1784,3.1021,3.2142
-1.278,-0.3397,-0.159,2.5464,3.2214
-1.2712,-0.3407,-0.1419,2.1141,3.2287
-1.2639,-0.3417,-0.1268,1.7732,3.236
-1.2562,-0.3425,-0.1134,1.5011,3.2433
-1.248,-0.3434,-0.1014,1.2814,3.2506
-1.2395,-0.3441,-0.0907,1.1022,3.2574
-1.2304,-0.3449,-0.0809,0.9547,3.2636
-1.2209,-0.3456,-0.072,0.8321,3.2687
-1.211,-0.3462,-0.064,0.7296,3.2721
-1.2007,-0.3468,-0.0565,0.6431,3.2734
-1.1899,-0.3473,-0.0497,0.5697,3.272
-1.1787,-0.3478,-0.0435,0.507,3.2674
-1.167,-0.3482,-0.0376,0.4531,3.2593
-1.1549,-0.3486,-0.0322,0.4066,3.2473
-1.1423,-0.349,-0.0272,0.3662,3.2311
-1.1293,-0.3493,-0.0226,0.3309,3.2106
-1.1159,-0.3495,-0.0182,0.3,3.1857
-1.1021,-0.3497,-0.0141,0.2729,3.1563
-1.0877,-0.3499,-0.0102,0.2489,3.1224
-1.073,-0.35,-0.0066,0.2276,3.0841
-1.0578,-0.35,-0.0032,0.1043,3.0414
-1.0422,-0.35,0.0,0.1043,2.9674
-1.027,-0.35,-0.0032,0.2276,2.8927
-1.0123,-0.3501,-0.0066,0.2489,2.8481
-0.9979,-0.3503,-0.0102,0.2729,2.807
-0.9841,-0.3505,-0.0141,0.3,2.7696
-0.9707,-0.3507,-0.0182,0.3309,2.736
-0.9577,-0.351,-0.0226,0.3662,2.7063
-0.9451,-0.3514,-0.0272,0.4066,2.6805
-0.933,-0.3518,-0.0322,0.4531,2.6586
-0.9213,-0.3522,-0.0376,0.507,2.6405
-0.9101,-0.3527,-0.0435,0.5697,2.626
-0.8993,-0.3532,-0.0497,0.6431,2.6149
-0.889,-0.3538,-0.0565,0.7296,2.6069
-0.8791,-0.3544,-0.064,0.8321,2.6014
-0.8696,-0.3551,-0.072,0.9547,2.5981
-0.8605,-0.3559,-0.0809,1.1022,2.5965
-0.852,-0.3566,-0.0907,1.2814,2.596
-0.8438,-0.3575,-0.1014,1.5011,2.5962
-0.8361,-0.3583,-0.1134,1.7732,2.5969
-0.8288,-0.3593,-0.1268,2.1141,2.5978
-0.822,-0.3603,-0.1419,2.5464,2.5988
-0.8156,-0.3613,-0.159,3.1021,2.5998
-0.8096,-0.3624,-0.1784,3.8274,2.6008
-0.8041,-0.3635,-0.2008,4.7899,2.6018
-0.799,-0.3646,-0.2268,6.0907,2.6028
-0.7944,-0.3659,-0.2573,7.8843,2.6038
-0.7902,-0.3671,-0.2936,10.4121,2.6049
-0.7864,-0.3685,-0.3373,14.0572,2.6064
-0.7831,-0.3698,-0.3906,19.436,2.6079
-0.7802,-0.3712,-0.4568,27.5358,2.609
-0.7778,-0.3727,-0.5404,39.874,2.6101
-0.7758,-0.3742,-0.6474,34.9949,2.6112
-0.7742,-0.3758,-0.7854,12.9556,2.6124
-0.7724,-0.3773,-0.6974,31.6374,2.6135
-0.7704,-0.3788,-0.6202,25.8374,2.6146
-0.7681,-0.3802,-0.5528,21.1011,2.6158
-0.7655,-0.3815,-0.4939,17.2854,2.617
-0.7627,-0.3829,-0.4424,14.2298,2.6181
-0.7597,-0.3841,-0.3971,11.7854,2.6193
-0.7564,-0.3854,-0.3571,9.8259,2.6205
-0.7529,-0.3865,-0.3218,8.2484,2.6218
-0.7492,-0.3876,-0.2903,6.9716,2.623
-0.7452,-0.3887,-0.2621,5.9319,2.6242
-0.7409,-0.3897,-0.2368,5.0799,2.6255
-0.7364,-0.3907,-0.2141,4.377,2.6268
-0.7317,-0.3917,-0.1934,3.7933,2.628
-0.7267,-0.3925,-0.1747,3.3057,2.6293
-0.7215,-0.3934,-0.1576,2.8958,2.6306
-0.716,-0.3941,-0.1419,2.5491,2.632
-0.7103,-0.3949,-0.1275,2.2543,2.6333
-0.7043,-0.3956,-0.1143,2.0022,2.6346
-0.6981,-0.3962,-0.102,1.7856,2.6359
-0.6917,-0.3968,-0.0907,1.5985,2.6372
-0.685,-0.3973,-0.0801,1.4362,2.6384
-0.6781,-0.3978,-0.0703,1.2948,2.6394
-0.6709,-0.3982,-0.0611,1.1711,2.6401
-0.6635,-0.3986,-0.0526,1.0625,2.6404
-0.6558,-0.399,-0.0446,0.9666,2.6401
-0.6479,-0.3993,-0.037,0.8819,2.639
-0.6397,-0.3995,-0.0299,0.8066,2.6369
-0.6313,-0.3997,-0.0233,0.7396,2.6335
-0.6227,-0.3999,-0.0169,0.6797,2.6286
-0.6138,-0.4,-0.011,0.626,2.6219
-0.6047,-0.4,-0.0053,0.2889,2.6133
-0.5953,-0.4,0.0,0.2889,2.5764
-0.5862,-0.4,-0.0053,0.626,2.5392
-0.5773,-0.4001,-0.011,0.6797,2.5298
-0.5687,-0.4003,-0.0169,0.7396,2.5221
-0.5603,-0.4005,-0.0233,0.8066,2.5161
-0.5521,-0.4007,-0.0299,0.8819,2.5114
-0.5442,-0.401,-0.037,0.9666,2.508
-0.5365,-0.4014,-0.0446,1.0625,2.5056
-0.5291,-0.4018,-0.0526,1.1711,2.5039
-0.5219,-0.4022,-0.0611,1.2948,2.5028
-0.515,-0.4027,-0.0703,1.4362,2.5022
-0.5083,-0.4032,-0.0801,1.5985,2.5018
-0.5019,-0.4038,-0.0907,1.7856,2.5016
-0.4957,-0.4044,-0.102,2.0022,2.5015
-0.4897,-0.4051,-0.1143,2.2543,2.5015
-0.484,-0.4059,-0.1275,2.5491,2.5015
-0.4785,-0.4066,-0.1419,2.8958,2.5015
-0.4733,-0.4075,-0.1576,3.3057,2.5016
-0.4683,-0.4083,-0.1747,3.7933,2.5016
-0.4636,-0.4093,-0.1934,4.377,2.5017
-0.4591,-0.4103,-0.2141,5.0799,2.5018
-0.4548,-0.4113,-0.2368,5.9319,2.502
-0.4508,-0.4124,-0.2621,6.9716,2.5024
-0.4471,-0.4135,-0.2903,8.2484,2.5028
-0.4436,-0.4146,-0.3218,9.8259,2.5035
-0.4403,-0.4159,-0.3571,11.7854,2.5045
-0.4373,-0.4171,-0.3971,14.2298,2.5057
-0.4345,-0.4185,-0.4424,17.2854,2.5141
-0.4319,-0.4198,-0.4939,21.1011,2.5225
-0.4296,-0.4212,-0.5528,25.8374,2.5239
-0.4276,-0.4227,-0.6202,31.6374,2.5251
-0.4258,-0.4242,-0.6974,24.0282,2.526
-0.4242,-0.4258,-0.7854,5.2576,2.5267
-0.4226,-0.4273,-0.7393,19.6496,2.5273
-0.4208,-0.4288,-0.6947,18.5544,2.5278
-0.4189,-0.4302,-0.6519,17.4445,2.5281
-0.417,-0.4315,-0.6107,16.34,2.5285
-0.4149,-0.4329,-0.5713,15.2571,2.5288
-0.4128,-0.4341,-0.5337,14.2087,2.5291
-0.4105,-0.4354,-0.4978,13.2043,2.5294
-0.4082,-0.4365,-0.4636,12.2504,2.5297
-0.4058,-0.4376,-0.4311,11.3511,2.53
-0.4032,-0.4387,-0.4002,10.5083,2.5303
-0.4006,-0.4397,-0.3709,9.7223,2.5306
-0.3979,-0.4407,-0.343,8.9924,2.5309
-0.395,-0.4417,-0.3166,8.3167,2.5313
-0.3921,-0.4425,-0.2915,7.6929,2.5316
-0.3891,-0.4434,-0.2676,7.118,2.5319
-0.3859,-0.4441,-0.245,6.5892,2.5322
-0.3827,-0.4449,-0.2235,6.1032,2.5325
-0.3794,-0.4456,-0.203,5.6569,2.5329
-0.376,-0.4462,-0.1836,5.2474,2.5332
-0.3725,-0.4468,-0.1651,4.8715,2.5335
-0.3688,-0.4473,-0.1476,4.5266,2.5339
-0.3651,-0.4478,-0.1308,4.2101,2.5342
-0.3613,-0.4482,-0.1149,3.9194,2.5346
-0.3574,-0.4486,-0.0997,3.6525,2.5349
-0.3534,-0.449,-0.0852,3.4071,2.5353
-0.3493,-0.4493,-0.0713,3.1814,2.5356
-0.3451,-0.4495,-0.0581,2.9737,2.536
-0.3408,-0.4497,-0.0454,2.7824,2.5363
-0.3364,-0.4499,-0.0333,2.6061,2.5367
-0.3319,-0.45,-0.0217,2.4433,2.5371
-0.3273,-0.45,-0.0106,1.1465,2.5374
-0.3227,-0.45,0.0,1.1465,2.5366
-0.3181,-0.45,-0.0106,2.4433,2.5357
-0.3136,-0.4501,-0.0217,2.6061,2.5361
-0.3092,-0.4503,-0.0333,2.7824,2.5365
-0.3049,-0.4505,-0.0454,2.9737,2.5369
-0.3007,-0.4507,-0.0581,3.1814,2.5376
-0.2966,-0.451,-0.0713,3.4071,2.5389
-0.2926,-0.4514,-0.0852,3.6525,2.5414
-0.2887,-0.4518,-0.0997,3.9194,2.5456
-0.2849,-0.4522,-0.1149,4.2101,2.5521
-0.2812,-0.4527,-0.1308,4.5266,2.5611
-0.2775,-0.4532,-0.1476,4.8715,2.5728
-0.274,-0.4538,-0.1651,5.2474,2.5873
-0.2706,-0.4544,-0.1836,5.6569,2.6045
-0.2673,-0.4551,-0.203,6.1032,2.6243
-0.2641,-0.4559,-0.2235,6.5892,2.6466
-0.2609,-0.4566,-0.245,7.118,2.6712
-0.2579,-0.4575,-0.2676,7.6929,2.6979
-0.255,-0.4583,-0.2915,8.3167,2.7267
-0.2521,-0.4593,-0.3166,8.9924,2.7573
-0.2494,-0.4603,-0.343,9.7223,2.7895
-0.2468,-0.4613,-0.3709,10.5083,2.8234
-0.2442,-0.4624,-0.4002,11.3511,2.8587
-0.2418,-0.4635,-0.4311,12.2504,2.8954
-0.2395,-0.4646,-0.4636,13.2043,2.9334
-0.2372,-0.4659,-0.4978,14.2087,2.9726
-0.2351,-0.4671,-0.5337,15.2571,3.0128
-0.233,-0.4685,-0.5713,16.34,3.0578
-0.2311,-0.4698,-0.6107,17.4445,3.1032
-0.2292,-0.4712,-0.6519,18.5544,3.1448
-0.2274,-0.4727,-0.6947,19.6496,3.1861
-0.2258,-0.4742,-0.7393,6.9562,3.227
-0.2242,-0.4758,-0.7854,19.6943,3.2674
-0.2225,-0.4773,-0.7109,28.3244,3.3072
-0.2205,-0.4788,-0.6435,24.2362,3.3463
-0.2184,-0.4802,-0.5827,20.6794,3.3845
-0.216,-0.4815,-0.5281,17.6349,3.4218
-0.2135,-0.4829,-0.4789,15.0557,3.4578
-0.2107,-0.4841,-0.4347,12.8838,3.4925
-0.2078,-0.4854,-0.3948,11.0599,3.5257
-0.2047,-0.4865,-0.3588,9.5293,3.5571
-0.2014,-0.4876,-0.3262,8.2434,3.5865
-0.1979,-0.4887,-0.2965,7.1608,3.6138
-0.1941,-0.4897,-0.2696,6.2467,3.6388
-0.1902,-0.4907,-0.245,5.4723,3.6614
-0.1861,-0.4917,-0.2224,4.8138,3.6816
-0.1818,-0.4925,-0.2018,4.2515,3.6995
-0.1773,-0.4934,-0.1827,3.7696,3.7154
-0.1727,-0.4941,-0.1651,3.3549,3.7298
-0.1678,-0.4949,-0.1489,2.9965,3.7432
-0.1627,-0.4956,-0.1338,2.6857,3.7561
-0.1574,-0.4962,-0.1198,2.415,3.7688
-0.152,-0.4968,-0.1067,2.1784,3.7816
-0.1463,-0.4973,-0.0945,1.9709,3.7945
-0.1404,-0.4978,-0.0831,1.7883,3.8076
-0.1344,-0.4982,-0.0725,1.627,3.8207
-0.1281,-0.4986,-0.0624,1.4841,3.8339
-0.1217,-0.499,-0.053,1.3571,3.847
-0.115,-0.4993,-0.0441,1.2439,3.8601
-0.1082,-0.4995,-0.0357,1.1427,3.873
-0.1012,-0.4997,-0.0278,1.052,3.8856
-0.0939,-0.4999,-0.0203,0.9705,3.8978
-0.0865,-0.5,-0.0132,0.8971,3.9094
-0.0789,-0.5,-0.0064,0.4154,3.9203
-0.0711,-0.5,0.0,0.4154,3.9118
-0.0635,-0.5,-0.0064,0.8971,3.9031
-0.0561,-0.5001,-0.0132,0.9705,3.914
-0.0488,-0.5003,-0.0203,1.052,3.9258
-0.0418,-0.5005,-0.0278,1.1427,3.9384
-0.035,-0.5007,-0.0357,1.2439,3.9518
-0.0283,-0.501,-0.0441,1.3571,3.9661
-0.0219,-0.5014,-0.053,1.4841,3.9816
-0.0156,-0.5018,-0.0624,1.627,3.9986
-0.0096,-0.5022,-0.0725,1.7883,4.0176
-0.0037,-0.5027,-0.0831,1.9709,4.0389
0.002,-0.5032,-0.0945,2.1784,4.0628
0.0074,-0.5038,-0.1067,2.415,4.0895
0.0127,-0.5044,-0.1198,2.6857,4.1188
0.0178,-0.5051,-0.1338,2.9965,4.1509
0.0227,-0.5059,-0.1489,3.3549,4.1856
0.0273,-0.5066,-0.1651,3.7696,4.2229
0.0318,-0.5075,-0.1827,4.2515,4.2625
0.0361,-0.5083,-0.2018,4.8138,4.3044
0.0402,-0.5093,-0.2224,5.4723,4.3484
0.0441,-0.5103,-0.245,6.2467,4.3943
0.0479,-0.5113,-0.2696,7.1608,4.4422
0.0514,-0.5124,-0.2965,8.2434,4.4918
0.0547,-0.5135,-0.3262,9.5293,4.543
0.0578,-0.5146,-0.3588,11.0599,4.5958
0.0607,-0.5159,-0.3948,12.8838,4.65
0.0635,-0.5171,-0.4347,15.0557,4.7057
0.066,-0.5185,-0.4789,17.6349,4.7669
0.0684,-0.5198,-0.5281,20.6794,4.8287
0.0705,-0.5212,-0.5827,24.2362,4.8861
0.0725,-0.5227,-0.6435,28.3244,4.9433
0.0742,-0.5242,-0.7109,9.4615,5.0001
0.0758,-0.5258,-0.7854,65.3874,5.0565
0.0783,-0.5273,-0.5376,41.7197,5.1123
0.0818,-0.5288,-0.3948,20.7956,5.1674
0.0863,-0.5302,-0.3054,11.5858,5.2216
0.0918,-0.5315,-0.245,7.0361,5.2749
0.0982,-0.5329,-0.2018,4.566,5.327
0.1057,-0.5341,-0.1694,3.1204,5.3778
0.1141,-0.5354,-0.1443,2.2222,5.4271
0.1234,-0.5365,-0.1244,1.6364,5.4747
0.1338,-0.5376,-0.1081,1.2387,5.5203
0.1451,-0.5387,-0.0945,0.9597,5.5632
0.1574,-0.5397,-0.0831,0.7583,5.6024
0.1707,-0.5407,-0.0734,0.6093,5.6364
0.185,-0.5417,-0.065,0.4969,5.6636
0.2002,-0.5425,-0.0576,0.4104,5.6831
0.2164,-0.5434,-0.0512,0.3429,5.6942
0.2336,-0.5441,-0.0454,0.2893,5.6971
0.2518,-0.5449,-0.0403,0.2464,5.6919
0.2709,-0.5456,-0.0357,0.2115,5.6792
0.291,-0.5462,-0.0315,0.1829,5.6596
0.3121,-0.5468,-0.0278,0.1592,5.6335
0.3342,-0.5473,-0.0243,0.1395,5.6013
0.3572,-0.5478,-0.0212,0.1228,5.5636
0.3813,-0.5482,-0.0183,0.1087,5.5207
0.4063,-0.5486,-0.0156,0.0967,5.4731
0.4322,-0.549,-0.0132,0.0864,5.4212
0.4592,-0.5493,-0.0109,0.0775,5.3653
0.4871,-0.5495,-0.0087,0.0698,5.3058
0.516,-0.5497,-0.0068,0.0631,5.2429
0.5459,-0.5499,-0.0049,0.0572,5.1768
0.5768,-0.55,-0.0032,0.052,5.1079
0.6086,-0.55,-0.0015,0.0237,5.0363
0.6414,-0.55,0.0,0.0237,4.9522
0.6732,-0.55,-0.0015,0.052,4.8672
0.7041,-0.5501,-0.0032,0.0572,4.7931
0.734,-0.5503,-0.0049,0.0631,4.7203
0.7629,-0.5505,-0.0068,0.0698,4.649
0.7908,-0.5507,-0.0087,0.0775,4.5795
0.8178,-0.551,-0.0109,0.0864,4.512
0.8438,-0.5514,-0.0132,0.0967,4.4469
0.8688,-0.5518,-0.0156,0.1087,4.3846
0.8928,-0.5522,-0.0183,0.1228,4.3256
0.9158,-0.5527,-0.0212,0.1395,4.2702
0.9379,-0.5532,-0.0243,0.1592,4.219
0.959,-0.5538,-0.0278,0.1829,4.1726
0.9791,-0.5544,-0.0315,0.2115,4.1314
0.9982,-0.5551,-0.0357,0.2464,4.0961
1.0164,-0.5559,-0.0403,0.2893,4.0672
1.0336,-0.5566,-0.0454,0.3429,4.0451
1.0498,-0.5575,-0.0512,0.4104,4.0301
1.065,-0.5583,-0.0576,0.4969,4.0222
1.0793,-0.5593,-0.065,0.6093,4.0211
1.0926,-0.5603,-0.0734,0.7583,4.0259
1.1049,-0.5613,-0.0831,0.9597,4.0355
1.1162,-0.5624,-0.0945,1.2387,4.0484
1.1266,-0.5635,-0.1081,1.6364,4.0633
1.1359,-0.5646,-0.1244,2.2222,4.079
1.1443,-0.5659,-0.1443,3.1204,4.095
1.1518,-0.5671,-0.1694,4.566,4.1113
1.1582,-0.5685,-0.2018,7.0361,4.1308
1.1637,-0.5698,-0.245,11.5858,4.1506
