x,y,psi,kappa,v
-0.8602,0.2124,-0.6232,10.948,2.5
-0.8586,0.2113,-0.6023,11.4378,2.5
-0.857,0.2103,-0.5808,11.9403,2.5
-0.8555,0.2093,-0.5586,12.4541,2.5
-0.8539,0.2083,-0.5358,12.9773,2.5
-0.8523,0.2075,-0.5124,13.5077,2.5
-0.8508,0.2066,-0.4883,14.0426,2.5001
-0.8492,0.2059,-0.4636,14.5791,2.5001
-0.8477,0.2051,-0.4383,15.1139,2.5001
-0.8461,0.2044,-0.4124,15.6431,2.5001
-0.8445,0.2038,-0.3859,16.1629,2.5001
-0.843,0.2032,-0.3588,16.6687,2.5001
-0.8414,0.2027,-0.3311,17.156,2.5001
-0.8398,0.2022,-0.3029,17.62,2.5001
-0.8383,0.2018,-0.2742,18.0557,2.5001
-0.8367,0.2014,-0.245,18.4584,2.5001
-0.8352,0.201,-0.2154,18.8231,2.5001
-0.8336,0.2007,-0.1853,19.1454,2.5001
-0.832,0.2005,-0.155,19.4211,2.5001
-0.8305,0.2003,-0.1244,19.6464,2.5001
-0.8289,0.2001,-0.0935,19.8183,2.5001
-0.8273,0.2,-0.0624,19.9343,2.5001
-0.8258,0.2,-0.0312,9.9963,2.5001
-0.8242,0.2,0.0,9.9963,2.5001
-0.8227,0.2,-0.0312,19.9343,2.5001
-0.8211,0.1999,-0.0624,19.8183,2.5001
-0.8195,0.1997,-0.0935,19.6464,2.5001
-0.818,0.1995,-0.1244,19.4211,2.5001
-0.8164,0.1993,-0.155,19.1454,2.5001
-0.8148,0.199,-0.1853,18.8231,2.5001
-0.8133,0.1986,-0.2154,18.4584,2.5001
-0.8117,0.1982,-0.245,18.0557,2.5001
-0.8102,0.1978,-0.2742,17.62,2.5001
-0.8086,0.1973,-0.3029,17.156,2.5001
-0.807,0.1968,-0.3311,16.6687,2.5001
-0.8055,0.1962,-0.3588,16.1629,2.5001
-0.8039,0.1956,-0.3859,15.6431,2.5001
-0.8023,0.1949,-0.4124,15.1139,2.5001
-0.8008,0.1941,-0.4383,14.5791,2.5001
-0.7992,0.1934,-0.4636,14.0426,2.5001
-0.7977,0.1925,-0.4883,13.5077,2.5001
-0.7961,0.1917,-0.5124,12.9773,2.5001
-0.7945,0.1907,-0.5358,12.4541,2.5001
-0.793,0.1897,-0.5586,11.9403,2.5001
-0.7914,0.1887,-0.5808,11.4378,2.5001
-0.7898,0.1876,-0.6023,10.948,2.5001
-0.7883,0.1865,-0.6232,10.4723,2.5001
-0.7867,0.1854,-0.6435,10.0115,2.5001
-0.7852,0.1841,-0.6632,9.5664,2.5001
-0.7836,0.1829,-0.6823,9.1374,2.5001
-0.782,0.1815,-0.7009,8.7249,2.5005
-0.7805,0.1802,-0.7188,8.3288,2.501
-0.7789,0.1788,-0.7363,7.9492,2.501
-0.7773,0.1773,-0.7532,7.5859,2.501
-0.7758,0.1758,-0.7695,1.838,2.501
-0.7742,0.1742,-0.7854,8.808,2.5009
-0.7726,0.1727,-0.7542,14.0957,2.5009
-0.7709,0.1712,-0.723,14.0136,2.501
-0.7692,0.1698,-0.6919,13.8921,2.501
-0.7675,0.1685,-0.661,13.7328,2.501
-0.7657,0.1671,-0.6304,13.5378,2.501
-0.7638,0.1659,-0.6001,13.3099,2.501
-0.7619,0.1646,-0.57,13.052,2.501
-0.76,0.1635,-0.5404,12.7673,2.501
-0.758,0.1624,-0.5112,12.4592,2.501
-0.7559,0.1613,-0.4825,12.1311,2.501
-0.7538,0.1603,-0.4543,11.7866,2.501
-0.7517,0.1593,-0.4266,11.4289,2.5011
-0.7495,0.1583,-0.3995,11.0614,2.5011
-0.7472,0.1575,-0.373,10.6871,2.5011
-0.7449,0.1566,-0.3471,10.309,2.5011
-0.7426,0.1559,-0.3218,9.9296,2.5011
-0.7402,0.1551,-0.2971,9.5514,2.5011
-0.7377,0.1544,-0.273,9.1763,2.5011
-0.7353,0.1538,-0.2496,8.8064,2.5011
-0.7327,0.1532,-0.2268,8.4431,2.5011
-0.7301,0.1527,-0.2046,8.0877,2.5012
-0.7275,0.1522,-0.1831,7.7414,2.5012
-0.7248,0.1518,-0.1622,7.405,2.5012
-0.7221,0.1514,-0.1419,7.0792,2.5012
-0.7193,0.151,-0.1222,6.7645,2.5012
-0.7165,0.1507,-0.1031,6.4611,2.5012
-0.7136,0.1505,-0.0845,6.1694,2.5012
-0.7106,0.1503,-0.0666,5.8893,2.5012
-0.7077,0.1501,-0.0491,5.6209,2.5012
-0.7046,0.15,-0.0322,5.3641,2.5013
-0.7016,0.15,-0.0159,2.5593,2.5013
-0.6984,0.15,0.0,2.5593,2.5013
-0.6954,0.15,-0.0159,5.3641,2.5013
-0.6923,0.1499,-0.0322,5.6209,2.5013
-0.6894,0.1497,-0.0491,5.8893,2.5013
-0.6864,0.1495,-0.0666,6.1694,2.5013
-0.6835,0.1493,-0.0845,6.4611,2.5013
-0.6807,0.149,-0.1031,6.7645,2.5014
-0.6779,0.1486,-0.1222,7.0792,2.5014
-0.6752,0.1482,-0.1419,7.405,2.5014
-0.6725,0.1478,-0.1622,7.7414,2.5014
-0.6699,0.1473,-0.1831,8.0877,2.5014
-0.6673,0.1468,-0.2046,8.4431,2.5014
-0.6647,0.1462,-0.2268,8.8064,2.5014
-0.6623,0.1456,-0.2496,9.1763,2.5015
-0.6598,0.1449,-0.273,9.5514,2.5015
-0.6574,0.1441,-0.2971,9.9296,2.5015
-0.6551,0.1434,-0.3218,10.309,2.5015
-0.6528,0.1425,-0.3471,10.6871,2.5015
-0.6505,0.1417,-0.373,11.0614,2.5015
-0.6483,0.1407,-0.3995,11.4289,2.5015
-0.6462,0.1397,-0.4266,11.7866,2.5016
-0.6441,0.1387,-0.4543,12.1311,2.5016
-0.642,0.1376,-0.4825,12.4592,2.5016
-0.64,0.1365,-0.5112,12.7673,2.5016
-0.6381,0.1354,-0.5404,13.052,2.5016
-0.6362,0.1341,-0.57,13.3099,2.5016
-0.6343,0.1329,-0.6001,13.5378,2.5017
-0.6325,0.1315,-0.6304,13.7328,2.5017
-0.6308,0.1302,-0.661,13.8921,2.5017
-0.6291,0.1288,-0.6919,14.0136,2.5017
-0.6274,0.1273,-0.723,14.0957,2.5017
-0.6258,0.1258,-0.7542,5.329,2.5017
-0.6242,0.1242,-0.7854,12.0521,2.5018
-0.6226,0.1227,-0.7393,19.6496,2.5018
-0.6208,0.1212,-0.6947,18.5544,2.5018
-0.6189,0.1198,-0.6519,17.4445,2.5018
-0.617,0.1185,-0.6107,16.34,2.5018
-0.6149,0.1171,-0.5713,15.2571,2.5019
-0.6128,0.1159,-0.5337,14.2087,2.5019
-0.6105,0.1146,-0.4978,13.2043,2.5019
-0.6082,0.1135,-0.4636,12.2504,2.5019
-0.6058,0.1124,-0.4311,11.3511,2.5019
-0.6032,0.1113,-0.4002,10.5083,2.502
-0.6006,0.1103,-0.3709,9.7223,2.502
-0.5979,0.1093,-0.343,8.9924,2.502
-0.595,0.1083,-0.3166,8.3167,2.502
-0.5921,0.1075,-0.2915,7.6929,2.502
-0.5891,0.1066,-0.2676,7.118,2.5021
-0.5859,0.1059,-0.245,6.5892,2.5021
-0.5827,0.1051,-0.2235,6.1032,2.5021
-0.5794,0.1044,-0.203,5.6569,2.5021
-0.576,0.1038,-0.1836,5.2474,2.5021
-0.5725,0.1032,-0.1651,4.8715,2.5022
-0.5688,0.1027,-0.1476,4.5266,2.5022
-0.5651,0.1022,-0.1308,4.2101,2.5022
-0.5613,0.1018,-0.1149,3.9194,2.5022
-0.5574,0.1014,-0.0997,3.6525,2.5022
-0.5534,0.101,-0.0852,3.4071,2.5023
-0.5493,0.1007,-0.0713,3.1814,2.5023
-0.5451,0.1005,-0.0581,2.9737,2.5023
-0.5408,0.1003,-0.0454,2.7824,2.5023
-0.5364,0.1001,-0.0333,2.6061,2.5024
-0.5319,0.1,-0.0217,2.4433,2.5024
-0.5273,0.1,-0.0106,1.1465,2.5024
-0.5227,0.1,0.0,1.1465,2.5012
-0.5181,0.1,-0.0106,2.4433,2.5
-0.5136,0.0999,-0.0217,2.6061,2.5
-0.5092,0.0997,-0.0333,2.7824,2.5
-0.5049,0.0995,-0.0454,2.9737,2.5
-0.5007,0.0993,-0.0581,3.1814,2.5
-0.4966,0.099,-0.0713,3.4071,2.5
-0.4926,0.0986,-0.0852,3.6525,2.5
-0.4887,0.0982,-0.0997,3.9194,2.5
-0.4849,0.0978,-0.1149,4.2101,2.5
-0.4812,0.0973,-0.1308,4.5266,2.5
-0.4775,0.0968,-0.1476,4.8715,2.5
-0.474,0.0962,-0.1651,5.2474,2.5
-0.4706,0.0956,-0.1836,5.6569,2.5
-0.4673,0.0949,-0.203,6.1032,2.5
-0.4641,0.0941,-0.2235,6.5892,2.5
-0.4609,0.0934,-0.245,7.118,2.5
-0.4579,0.0925,-0.2676,7.6929,2.5
-0.455,0.0917,-0.2915,8.3167,2.5
-0.4521,0.0907,-0.3166,8.9924,2.5
-0.4494,0.0897,-0.343,9.7223,2.5
-0.4468,0.0887,-0.3709,10.5083,2.5
-0.4442,0.0876,-0.4002,11.3511,2.5001
-0.4418,0.0865,-0.4311,12.2504,2.5001
-0.4395,0.0854,-0.4636,13.2043,2.5002
-0.4372,0.0841,-0.4978,14.2087,2.5003
-0.4351,0.0829,-0.5337,15.2571,2.5004
-0.433,0.0815,-0.5713,16.34,2.5037
-0.4311,0.0802,-0.6107,17.4445,2.5069
-0.4292,0.0788,-0.6519,18.5544,2.5072
-0.4274,0.0773,-0.6947,19.6496,2.5073
-0.4258,0.0758,-0.7393,12.0521,2.5075
-0.4242,0.0742,-0.7854,5.329,2.5076
-0.4226,0.0727,-0.7542,14.0957,2.5077
-0.4209,0.0712,-0.723,14.0136,2.5078
-0.4192,0.0698,-0.6919,13.8921,2.5079
-0.4175,0.0685,-0.661,13.7328,2.508
-0.4157,0.0671,-0.6304,13.5378,2.508
-0.4138,0.0659,-0.6001,13.3099,2.5081
-0.4119,0.0646,-0.57,13.052,2.5082
-0.41,0.0635,-0.5404,12.7673,2.5083
-0.408,0.0624,-0.5112,12.4592,2.5084
-0.4059,0.0613,-0.4825,12.1311,2.5085
-0.4038,0.0603,-0.4543,11.7866,2.5085
-0.4017,0.0593,-0.4266,11.4289,2.5086
-0.3995,0.0583,-0.3995,11.0614,2.5087
-0.3972,0.0575,-0.373,10.6871,2.5088
-0.3949,0.0566,-0.3471,10.309,2.5089
-0.3926,0.0559,-0.3218,9.9296,2.509
-0.3902,0.0551,-0.2971,9.5514,2.5091
-0.3877,0.0544,-0.273,9.1763,2.5092
-0.3853,0.0538,-0.2496,8.8064,2.5093
-0.3827,0.0532,-0.2268,8.4431,2.5093
-0.3801,0.0527,-0.2046,8.0877,2.5094
-0.3775,0.0522,-0.1831,7.7414,2.5095
-0.3748,0.0518,-0.1622,7.405,2.5096
-0.3721,0.0514,-0.1419,7.0792,2.5097
-0.3693,0.051,-0.1222,6.7645,2.5098
-0.3665,0.0507,-0.1031,6.4611,2.5099
-0.3636,0.0505,-0.0845,6.1694,2.51
-0.3606,0.0503,-0.0666,5.8893,2.5101
-0.3577,0.0501,-0.0491,5.6209,2.5102
-0.3546,0.05,-0.0322,5.3641,2.5103
-0.3516,0.05,-0.0159,2.5593,2.5104
-0.3484,0.05,0.0,2.5593,2.5105
-0.3454,0.05,-0.0159,5.3641,2.5106
-0.3423,0.0499,-0.0322,5.6209,2.5107
-0.3394,0.0497,-0.0491,5.8893,2.5109
-0.3364,0.0495,-0.0666,6.1694,2.511
-0.3335,0.0493,-0.0845,6.4611,2.5111
-0.3307,0.049,-0.1031,6.7645,2.5112
-0.3279,0.0486,-0.1222,7.0792,2.5113
-0.3252,0.0482,-0.1419,7.405,2.5114
-0.3225,0.0478,-0.1622,7.7414,2.5115
-0.3199,0.0473,-0.1831,8.0877,2.5116
-0.3173,0.0468,-0.2046,8.4431,2.5118
-0.3147,0.0462,-0.2268,8.8064,2.5119
-0.3123,0.0456,-0.2496,9.1763,2.512
-0.3098,0.0449,-0.273,9.5514,2.5121
-0.3074,0.0441,-0.2971,9.9296,2.5123
-0.3051,0.0434,-0.3218,10.309,2.5124
-0.3028,0.0425,-0.3471,10.6871,2.5125
-0.3005,0.0417,-0.373,11.0614,2.5127
-0.2983,0.0407,-0.3995,11.4289,2.5129
-0.2962,0.0397,-0.4266,11.7866,2.5131
-0.2941,0.0387,-0.4543,12.1311,2.5134
-0.292,0.0376,-0.4825,12.4592,2.5139
-0.29,0.0365,-0.5112,12.7673,2.5145
-0.2881,0.0354,-0.5404,13.052,2.5152
-0.2862,0.0341,-0.57,13.3099,2.5163
-0.2843,0.0329,-0.6001,13.5378,2.5176
-0.2825,0.0315,-0.6304,13.7328,2.526
-0.2808,0.0302,-0.661,13.8921,2.5344
-0.2791,0.0288,-0.6919,14.0136,2.5359
-0.2774,0.0273,-0.723,14.0957,2.5372
-0.2758,0.0258,-0.7542,3.5895,2.5382
-0.2742,0.0242,-0.7854,16.7977,2.539
-0.2725,0.0227,-0.7249,24.3589,2.5397
-0.2707,0.0212,-0.6683,21.8774,2.5403
-0.2687,0.0198,-0.6156,19.5642,2.5408
-0.2665,0.0185,-0.5667,17.4448,2.5413
-0.2642,0.0171,-0.5214,15.5285,2.5418
-0.2618,0.0159,-0.4795,13.8126,2.5422
-0.2592,0.0146,-0.4408,12.287,2.5426
-0.2564,0.0135,-0.4049,10.9374,2.5431
-0.2536,0.0124,-0.3717,9.7473,2.5435
-0.2505,0.0113,-0.341,8.7,2.5439
-0.2474,0.0103,-0.3125,7.7792,2.5444
-0.244,0.0093,-0.2861,6.9698,2.5448
-0.2406,0.0083,-0.2615,6.258,2.5453
-0.237,0.0075,-0.2386,5.6313,2.5457
-0.2332,0.0066,-0.2173,5.0789,2.5462
-0.2293,0.0059,-0.1974,4.5911,2.5467
-0.2252,0.0051,-0.1788,4.1597,2.5471
-0.221,0.0044,-0.1614,3.7774,2.5476
-0.2167,0.0038,-0.145,3.4378,2.5481
-0.2122,0.0032,-0.1297,3.1356,2.5486
-0.2076,0.0027,-0.1153,2.8661,2.5491
-0.2028,0.0022,-0.1017,2.6252,2.5496
-0.1979,0.0018,-0.0889,2.4094,2.5501
-0.1928,0.0014,-0.0768,2.2156,2.5506
-0.1875,0.001,-0.0653,2.0413,2.5511
-0.1822,0.0007,-0.0545,1.8842,2.5515
-0.1767,0.0005,-0.0442,1.7423,2.552
-0.171,0.0003,-0.0345,1.6138,2.5524
-0.1652,0.0001,-0.0252,1.4973,2.5527
-0.1592,0.0,-0.0164,1.3914,2.553
-0.1531,0.0,-0.008,0.6475,2.5531
-0.1469,0.0,0.0,0.6475,2.5447
-0.1408,-0.0,-0.008,1.3914,2.5363
-0.1348,-0.0001,-0.0164,1.4973,2.5362
-0.129,-0.0003,-0.0252,1.6138,2.5362
-0.1233,-0.0005,-0.0345,1.7423,2.5364
-0.1178,-0.0007,-0.0442,1.8842,2.5367
-0.1125,-0.001,-0.0545,2.0413,2.537
-0.1072,-0.0014,-0.0653,2.2156,2.5373
-0.1021,-0.0018,-0.0768,2.4094,2.5377
-0.0972,-0.0022,-0.0889,2.6252,2.5381
-0.0924,-0.0027,-0.1017,2.8661,2.5384
-0.0878,-0.0032,-0.1153,3.1356,2.5388
-0.0833,-0.0038,-0.1297,3.4378,2.5392
-0.079,-0.0044,-0.145,3.7774,2.5396
-0.0748,-0.0051,-0.1614,4.1597,2.54
-0.0707,-0.0059,-0.1788,4.5911,2.5404
-0.0668,-0.0066,-0.1974,5.0789,2.5408
-0.063,-0.0075,-0.2173,5.6313,2.5413
-0.0594,-0.0083,-0.2386,6.258,2.5417
-0.056,-0.0093,-0.2615,6.9698,2.5422
-0.0526,-0.0103,-0.2861,7.7792,2.5427
-0.0495,-0.0113,-0.3125,8.7,2.5434
-0.0464,-0.0124,-0.341,9.7473,2.5441
-0.0436,-0.0135,-0.3717,10.9374,2.545
-0.0408,-0.0146,-0.4049,12.287,2.5461
-0.0382,-0.0159,-0.4408,13.8126,2.5474
-0.0358,-0.0171,-0.4795,15.5285,2.5491
-0.0335,-0.0185,-0.5214,17.4448,2.5512
-0.0313,-0.0198,-0.5667,19.5642,2.5533
-0.0293,-0.0212,-0.6156,21.8774,2.555
-0.0275,-0.0227,-0.6683,24.3589,2.5564
-0.0258,-0.0242,-0.7249,11.8216,2.5576
-0.0242,-0.0258,-0.7854,18.0746,2.5587
-0.0225,-0.0273,-0.7109,28.3244,2.5596
-0.0205,-0.0288,-0.6435,24.2362,2.5604
-0.0184,-0.0302,-0.5827,20.6794,2.5611
-0.016,-0.0315,-0.5281,17.6349,2.5618
-0.0135,-0.0329,-0.4789,15.0557,2.5624
-0.0107,-0.0341,-0.4347,12.8838,2.5631
-0.0078,-0.0354,-0.3948,11.0599,2.5637
-0.0047,-0.0365,-0.3588,9.5293,2.5644
-0.0014,-0.0376,-0.3262,8.2434,2.565
0.0021,-0.0387,-0.2965,7.1608,2.5657
0.0059,-0.0397,-0.2696,6.2467,2.5663
0.0098,-0.0407,-0.245,5.4723,2.567
0.0139,-0.0417,-0.2224,4.8138,2.5677
0.0182,-0.0425,-0.2018,4.2515,2.5684
0.0227,-0.0434,-0.1827,3.7696,2.569
0.0273,-0.0441,-0.1651,3.3549,2.5697
0.0322,-0.0449,-0.1489,2.9965,2.5704
0.0373,-0.0456,-0.1338,2.6857,2.5712
0.0426,-0.0462,-0.1198,2.415,2.5719
0.048,-0.0468,-0.1067,2.1784,2.5726
0.0537,-0.0473,-0.0945,1.9709,2.5733
0.0596,-0.0478,-0.0831,1.7883,2.574
0.0656,-0.0482,-0.0725,1.627,2.5747
0.0719,-0.0486,-0.0624,1.4841,2.5752
0.0783,-0.049,-0.053,1.3571,2.5757
0.085,-0.0493,-0.0441,1.2439,2.5759
0.0918,-0.0495,-0.0357,1.1427,2.5759
0.0988,-0.0497,-0.0278,1.052,2.5754
0.1061,-0.0499,-0.0203,0.9705,2.5744
0.1135,-0.05,-0.0132,0.8971,2.5727
0.1211,-0.05,-0.0064,0.4154,2.5702
0.1289,-0.05,0.0,0.4154,2.5484
0.1365,-0.05,-0.0064,0.8971,2.5264
0.1439,-0.0501,-0.0132,0.9705,2.5234
0.1512,-0.0503,-0.0203,1.052,2.5212
0.1582,-0.0505,-0.0278,1.1427,2.5196
0.165,-0.0507,-0.0357,1.2439,2.5186
0.1717,-0.051,-0.0441,1.3571,2.5179
0.1781,-0.0514,-0.053,1.4841,2.5176
0.1844,-0.0518,-0.0624,1.627,2.5175
0.1904,-0.0522,-0.0725,1.7883,2.5175
0.1963,-0.0527,-0.0831,1.9709,2.5175
0.202,-0.0532,-0.0945,2.1784,2.5177
0.2074,-0.0538,-0.1067,2.415,2.5178
0.2127,-0.0544,-0.1198,2.6857,2.518
0.2178,-0.0551,-0.1338,2.9965,2.5182
0.2227,-0.0559,-0.1489,3.3549,2.5184
0.2273,-0.0566,-0.1651,3.7696,2.5186
0.2318,-0.0575,-0.1827,4.2515,2.5187
0.2361,-0.0583,-0.2018,4.8138,2.5189
0.2402,-0.0593,-0.2224,5.4723,2.5191
0.2441,-0.0603,-0.245,6.2467,2.5193
0.2479,-0.0613,-0.2696,7.1608,2.5195
0.2514,-0.0624,-0.2965,8.2434,2.5197
0.2547,-0.0635,-0.3262,9.5293,2.5199
0.2578,-0.0646,-0.3588,11.0599,2.5201
0.2607,-0.0659,-0.3948,12.8838,2.5203
0.2635,-0.0671,-0.4347,15.0557,2.5205
0.266,-0.0685,-0.4789,17.6349,2.5207
0.2684,-0.0698,-0.5281,20.6794,2.5209
0.2705,-0.0712,-0.5827,24.2362,2.5212
0.2725,-0.0727,-0.6435,28.3244,2.5214
0.2742,-0.0742,-0.7109,16.4548,2.5216
0.2758,-0.0758,-0.7854,16.4548,2.5218
0.2775,-0.0773,-0.7109,28.3244,2.522
0.2795,-0.0788,-0.6435,24.2362,2.5222
0.2816,-0.0802,-0.5827,20.6794,2.5225
0.284,-0.0815,-0.5281,17.6349,2.5227
0.2865,-0.0829,-0.4789,15.0557,2.5229
0.2893,-0.0841,-0.4347,12.8838,2.5232
0.2922,-0.0854,-0.3948,11.0599,2.5234
0.2953,-0.0865,-0.3588,9.5293,2.5236
0.2986,-0.0876,-0.3262,8.2434,2.5239
0.3021,-0.0887,-0.2965,7.1608,2.5241
0.3059,-0.0897,-0.2696,6.2467,2.5243
0.3098,-0.0907,-0.245,5.4723,2.5246
0.3139,-0.0917,-0.2224,4.8138,2.5248
0.3182,-0.0925,-0.2018,4.2515,2.5251
0.3227,-0.0934,-0.1827,3.7696,2.5253
0.3273,-0.0941,-0.1651,3.3549,2.5256
0.3322,-0.0949,-0.1489,2.9965,2.5259
0.3373,-0.0956,-0.1338,2.6857,2.5261
0.3426,-0.0962,-0.1198,2.415,2.5264
0.348,-0.0968,-0.1067,2.1784,2.5266
0.3537,-0.0973,-0.0945,1.9709,2.5269
0.3596,-0.0978,-0.0831,1.7883,2.5271
0.3656,-0.0982,-0.0725,1.627,2.5273
0.3719,-0.0986,-0.0624,1.4841,2.5274
0.3783,-0.099,-0.053,1.3571,2.5274
0.385,-0.0993,-0.0441,1.2439,2.5271
0.3918,-0.0995,-0.0357,1.1427,2.5266
0.3988,-0.0997,-0.0278,1.052,2.5256
0.4061,-0.0999,-0.0203,0.9705,2.5241
0.4135,-0.1,-0.0132,0.8971,2.5219
0.4211,-0.1,-0.0064,0.8256,2.5188
0.4289,-0.1,0.0,0.8256,2.5147
0.4365,-0.1,0.0064,0.8971,2.5105
0.4439,-0.0999,0.0132,0.9705,2.5073
0.4512,-0.0997,0.0203,1.052,2.5049
0.4582,-0.0995,0.0278,1.1427,2.5032
0.465,-0.0993,0.0357,1.2439,2.502
0.4717,-0.099,0.0441,1.3571,2.5012
0.4781,-0.0986,0.053,1.4841,2.5008
0.4844,-0.0982,0.0624,1.627,2.5006
0.4904,-0.0978,0.0725,1.7883,2.5009
0.4963,-0.0973,0.0831,1.9709,2.5017
0.502,-0.0968,0.0945,2.1784,2.5033
0.5074,-0.0962,0.1067,2.415,2.506
0.5127,-0.0956,0.1198,2.6857,2.51
0.5178,-0.0949,0.1338,2.9965,2.5155
0.5227,-0.0941,0.1489,3.3549,2.5227
0.5273,-0.0934,0.1651,3.7696,2.5318
0.5318,-0.0925,0.1827,4.2515,2.5428
0.5361,-0.0917,0.2018,4.8138,2.5557
0.5402,-0.0907,0.2224,5.4723,2.5706
0.5441,-0.0897,0.245,6.2467,2.5874
0.5479,-0.0887,0.2696,7.1608,2.606
0.5514,-0.0876,0.2965,8.2434,2.6265
0.5547,-0.0865,0.3262,9.5293,2.6487
0.5578,-0.0854,0.3588,11.0599,2.6726
0.5607,-0.0841,0.3948,12.8838,2.6981
0.5635,-0.0829,0.4347,15.0557,2.7252
0.566,-0.0815,0.4789,17.6349,2.761
0.5684,-0.0802,0.5281,20.6794,2.7972
0.5705,-0.0788,0.5827,24.2362,2.8252
0.5725,-0.0773,0.6435,28.3244,2.8523
0.5742,-0.0758,0.7109,21.3141,2.8782
0.5758,-0.0742,0.7854,1.85,2.903
0.5774,-0.0727,0.7542,14.0957,2.9264
0.5791,-0.0712,0.723,14.0136,2.9485
0.5808,-0.0698,0.6919,13.8921,2.9691
0.5825,-0.0685,0.661,13.7328,2.9882
0.5843,-0.0671,0.6304,13.5378,3.0056
0.5862,-0.0659,0.6001,13.3099,3.0214
0.5881,-0.0646,0.57,13.052,3.0355
0.59,-0.0635,0.5404,12.7673,3.0479
0.592,-0.0624,0.5112,12.4592,3.0589
0.5941,-0.0613,0.4825,12.1311,3.0685
0.5962,-0.0603,0.4543,11.7866,3.0769
0.5983,-0.0593,0.4266,11.4289,3.0843
0.6005,-0.0583,0.3995,11.0614,3.0912
0.6028,-0.0575,0.373,10.6871,3.0976
0.6051,-0.0566,0.3471,10.309,3.1038
0.6074,-0.0559,0.3218,9.9296,3.1099
0.6098,-0.0551,0.2971,9.5514,3.1161
0.6123,-0.0544,0.273,9.1763,3.1223
0.6147,-0.0538,0.2496,8.8064,3.1286
0.6173,-0.0532,0.2268,8.4431,3.1349
0.6199,-0.0527,0.2046,8.0877,3.1414
0.6225,-0.0522,0.1831,7.7414,3.1478
0.6252,-0.0518,0.1622,7.405,3.1544
0.6279,-0.0514,0.1419,7.0792,3.161
0.6307,-0.051,0.1222,6.7645,3.1677
0.6335,-0.0507,0.1031,6.4611,3.1744
0.6364,-0.0505,0.0845,6.1694,3.1812
0.6394,-0.0503,0.0666,5.8893,3.1881
0.6423,-0.0501,0.0491,5.6209,3.1951
0.6454,-0.05,0.0322,5.3641,3.2021
0.6484,-0.05,0.0159,5.0986,3.2092
0.6516,-0.05,0.0,5.0986,3.2163
0.6546,-0.05,-0.0159,5.3641,3.2236
0.6577,-0.0501,-0.0322,5.6209,3.2309
0.6606,-0.0503,-0.0491,5.8893,3.2383
0.6636,-0.0505,-0.0666,6.1694,3.2457
0.6665,-0.0507,-0.0845,6.4611,3.2532
0.6693,-0.051,-0.1031,6.7645,3.2609
0.6721,-0.0514,-0.1222,7.0792,3.2687
0.6748,-0.0518,-0.1419,7.405,3.2767
0.6775,-0.0522,-0.1622,7.7414,3.2853
0.6801,-0.0527,-0.1831,8.0877,3.2947
0.6827,-0.0532,-0.2046,8.4431,3.3052
0.6853,-0.0538,-0.2268,8.8064,3.3171
0.6877,-0.0544,-0.2496,9.1763,3.3307
0.6902,-0.0551,-0.273,9.5514,3.3461
0.6926,-0.0559,-0.2971,9.9296,3.3636
0.6949,-0.0566,-0.3218,10.309,3.3831
0.6972,-0.0575,-0.3471,10.6871,3.4048
0.6995,-0.0583,-0.373,11.0614,3.4287
0.7017,-0.0593,-0.3995,11.4289,3.4546
0.7038,-0.0603,-0.4266,11.7866,3.4826
0.7059,-0.0613,-0.4543,12.1311,3.5125
0.708,-0.0624,-0.4825,12.4592,3.5444
0.71,-0.0635,-0.5112,12.7673,3.578
0.7119,-0.0646,-0.5404,13.052,3.6134
0.7138,-0.0659,-0.57,13.3099,3.6504
0.7157,-0.0671,-0.6001,13.5378,3.689
0.7175,-0.0685,-0.6304,13.7328,3.7357
0.7192,-0.0698,-0.661,13.8921,3.7829
0.7209,-0.0712,-0.6919,14.0136,3.8228
0.7226,-0.0727,-0.723,14.0957,3.8619
0.7242,-0.0742,-0.7542,12.0661,3.9002
0.7258,-0.0758,-0.7854,50.1784,3.9374
0.7279,-0.0773,-0.6138,42.4067,3.9735
0.7307,-0.0788,-0.4918,26.3211,4.0084
0.734,-0.0802,-0.4031,17.0855,4.042
0.7379,-0.0815,-0.3367,11.5746,4.0741
0.7424,-0.0829,-0.2855,8.1428,4.1047
0.7475,-0.0841,-0.245,5.9176,4.1337
0.7531,-0.0854,-0.2123,4.4217,4.1611
0.7594,-0.0865,-0.1853,3.3836,4.1868
0.7662,-0.0876,-0.1628,2.6429,4.2109
0.7736,-0.0887,-0.1437,2.1014,4.2335
0.7816,-0.0897,-0.1274,1.697,4.2547
0.7902,-0.0907,-0.1132,1.3892,4.2748
0.7994,-0.0917,-0.1007,1.1511,4.2937
0.8092,-0.0925,-0.0898,0.9641,4.3113
0.8195,-0.0934,-0.08,0.8153,4.3275
0.8305,-0.0941,-0.0713,0.6955,4.3415
0.842,-0.0949,-0.0635,0.5979,4.3528
0.8541,-0.0956,-0.0564,0.5177,4.3606
0.8668,-0.0962,-0.05,0.4512,4.3645
0.8801,-0.0968,-0.0441,0.3955,4.3638
0.8939,-0.0973,-0.0387,0.3486,4.3582
0.9084,-0.0978,-0.0338,0.3089,4.3476
0.9234,-0.0982,-0.0292,0.2749,4.3318
0.9391,-0.0986,-0.025,0.2457,4.3108
0.9553,-0.099,-0.0211,0.2205,4.2847
