# x_m,y_m,w_tr_right_m,w_tr_left_m
-1.9499999999999993,3.7600000000000007,1.9608412756158953,2.002672832414391
-1.9999999999999982,3.71,2.0020548416156685,1.9977236070610567
-2.049999999999999,3.71,1.9952444370746374,2.0315084528683194
-2.0999999999999996,3.6599999999999993,2.039412992404598,2.030289665440988
-2.1499999999999986,3.6599999999999993,2.0351604791094466,2.0656450045003156
-2.1999999999999993,3.6100000000000003,2.0784891861815358,2.0659446045025067
-2.2499999999999982,3.6100000000000003,2.0683398574205425,2.1021785276791127
-2.299999999999999,3.5599999999999996,2.108646885604377,2.10570916254693
-2.299999999999999,3.5100000000000007,2.1174358326431952,2.073122141545832
-2.3499999999999996,3.46,2.0593434343085426,2.0802751537600006
-2.3499999999999996,3.3099999999999996,2.0296800000000004,1.9908985361118767
-2.3999999999999986,3.2600000000000007,1.9702829237394384,2.004525673131659
-2.3999999999999986,3.0599999999999996,1.939909578391266,1.9032184061671344
-2.4499999999999993,3.0100000000000007,1.885591855254592,1.925187645834372
-2.4499999999999993,2.6100000000000003,1.8323807313648908,1.7866110999592655
-2.4999999999999982,2.5599999999999996,1.780374310536911,1.8235888914585776
-2.4999999999999982,2.4099999999999993,1.751684514666935,1.7969581845386249
-2.4499999999999993,2.3600000000000003,1.7866110999592655,1.7410714953808537
-2.4499999999999993,1.9100000000000001,1.6899431376487073,1.73039414000116
-2.3999999999999986,1.8600000000000003,1.7261049196572982,1.6826186365926405
-2.3999999999999986,1.5599999999999996,1.6826186365926405,1.7261049196572982
-2.3499999999999996,1.5099999999999998,1.7261049196572982,1.6796800000000003
-2.3499999999999996,1.1600000000000001,1.6804151351694951,1.7153354957709785
-2.299999999999999,1.1100000000000003,1.72968,1.6774726846349648
-2.299999999999999,0.7599999999999998,1.747446952966369,1.7921368960391861
-2.2499999999999982,0.71,1.8045087590894662,1.768534381999832
-2.2499999999999982,0.5099999999999998,1.8478341692269407,1.8591746129212503
-2.1999999999999993,0.45999999999999996,1.9097059065618784,1.8404594065928397
-2.1999999999999993,0.41000000000000014,1.8960567896736802,1.8664762264113208
-2.0999999999999996,0.3099999999999996,1.8296800000000002,1.8397875237738277
-2.049999999999999,0.3099999999999996,1.8296800000000002,1.7997074723201298
-1.9999999999999982,0.2599999999999998,1.7796800000000002,1.791447093199344
-1.8999999999999986,0.2599999999999998,1.7796800000000002,1.7153354957709785
-1.8499999999999996,0.20999999999999996,1.72968,1.712452345116346
-1.799999999999999,0.20999999999999996,1.72968,1.6767362748477141
-1.7499999999999982,0.16000000000000014,1.6796800000000003,1.6767362748477141
-1.6999999999999993,0.16000000000000014,1.6796800000000003,1.6417570138594664
-1.6499999999999986,0.11000000000000032,1.6296800000000002,1.6447625805346715
-1.549999999999999,0.11000000000000032,1.6296800000000002,1.5804610593582122
-1.4999999999999982,0.05999999999999961,1.5804610593582122,1.5898042188104617
-1.3499999999999996,0.05999999999999961,1.59213154965971,1.5061137522473746
-1.299999999999999,0.009999999999999787,1.5320974696260024,1.52402452114805
-1.049999999999999,0.009999999999999787,1.4871613431681334,1.4192980048887969
-0.9999999999999982,-0.040000000000000036,1.4331241853748633,1.4502241169852743
-0.24999999999999822,-0.040000000000000036,1.451073896956216,1.37968
-0.1999999999999993,-0.08999999999999986,1.4114621063276354,1.42968
0.05000000000000071,-0.08999999999999986,1.4662868747318507,1.451073896956216
0.10000000000000142,-0.040000000000000036,1.4979026450688977,1.4114621063276354
0.3000000000000007,-0.040000000000000036,1.451073896956216,1.4603892894960848
0.3500000000000014,0.009999999999999787,1.4929545950421557,1.4227669689661813
0.9000000000000004,0.009999999999999787,1.47968,1.4830096378372908
0.9500000000000011,0.05999999999999961,1.5134661650177967,1.437417973711325
1.1000000000000014,0.05999999999999961,1.4713233890176298,1.4603892894960848
1.1500000000000004,0.11000000000000032,1.5093858540778355,1.4227669689661813
1.3500000000000014,0.11000000000000032,1.4603892894960848,1.4603892894960848
1.4000000000000004,0.16000000000000014,1.4979026450688977,1.4227669689661813
1.6000000000000014,0.16000000000000014,1.451073896956216,1.4434081168304447
1.6500000000000004,0.20999999999999996,1.4929545950421557,1.4018262653327893
1.9000000000000004,0.20999999999999996,1.4357019778561035,1.4331241853748633
1.950000000000001,0.2599999999999998,1.4713233890176298,1.3876927840328723
2.200000000000001,0.2599999999999998,1.4331241853748633,1.430541812854691
2.2500000000000018,0.3099999999999996,1.4713233890176298,1.38324688476182
2.5000000000000018,0.3099999999999996,1.4227669689661813,1.4227669689661813
2.5500000000000007,0.3600000000000003,1.4603892894960848,1.37968
2.8500000000000014,0.3600000000000003,1.393893562373095,1.393893562373095
2.9000000000000004,0.41000000000000014,1.4357019778561035,1.352633021774598
3.1000000000000014,0.41000000000000014,1.3743125680981354,1.37968
3.1500000000000004,0.45999999999999996,1.4114621063276354,1.32968
3.3500000000000014,0.45999999999999996,1.3553616492197604,1.344414406395618
3.4000000000000004,0.5099999999999998,1.3876927840328723,1.3035002294873728
3.6000000000000014,0.5099999999999998,1.344414406395618,1.3379877707206125
3.6500000000000004,0.5599999999999996,1.3876927840328723,1.2949746437965906
3.950000000000001,0.5599999999999996,1.3398270508735444,1.344414406395618
4.000000000000002,0.6100000000000003,1.3743125680981354,1.3035002294873728
4.15,0.6100000000000003,1.344414406395618,1.3398270508735444
4.200000000000001,0.6600000000000001,1.3876927840328723,1.3035002294873728
4.4,0.6600000000000001,1.344414406395618,1.344414406395618
4.450000000000001,0.71,1.38057257261219,1.3035002294873728
4.5500000000000025,0.71,1.325971201783626,1.325971201783626
4.6,0.7599999999999998,1.344414406395618,1.28830523283024
4.700000000000001,0.7599999999999998,1.2997178782444085,1.3035002294873728
4.750000000000002,0.8099999999999996,1.321320786499874,1.2651760132182441
4.85,0.8099999999999996,1.2767921771072848,1.28830523283024
4.9,0.8600000000000003,1.2997178782444085,1.2455788901172165
5.000000000000002,0.8600000000000003,1.2544348783981962,1.2651760132182441
5.0500000000000025,0.9100000000000001,1.27968,1.22968
5.15,0.9100000000000001,1.2445910640673519,1.2306796003196805
5.200000000000001,0.96,1.277755498574717,1.1838394578792295
5.450000000000001,0.96,1.2166116876852981,1.22968
5.500000000000002,1.0099999999999998,1.2544348783981962,1.197259566188592
5.6,1.0099999999999998,1.2386478312014173,1.22968
5.65,1.0599999999999996,1.2835204810405298,1.197259566188592
5.8000000000000025,1.0599999999999996,1.2612805617976297,1.2544348783981962
6.15,1.4100000000000001,1.14587037896906,1.1817615280171307
6.15,1.46,1.1723660441876562,1.1469417529928752
6.35,1.6600000000000001,1.1464061889578034,1.1890186622447823
6.35,1.71,1.1817615280171307,1.1650069591129697
6.450000000000001,1.8099999999999996,1.1817615280171307,1.2145889035228468
6.450000000000001,2.0599999999999996,1.2386478312014173,1.1469417529928752
6.500000000000002,2.1100000000000003,1.196232506059644,1.1890186622447823
6.500000000000002,2.4099999999999993,1.27968,1.17968
6.5500000000000025,2.46,1.2336736203984453,1.22968
6.5500000000000025,3.2600000000000007,1.32968,1.325971201783626
6.500000000000002,3.3099999999999996,1.37968,1.2921204748406687
6.500000000000002,3.46,1.3398270508735444,1.3453300283747662
6.450000000000001,3.5100000000000007,1.3662224623862047,1.321320786499874
6.450000000000001,3.5599999999999996,1.3453300283747662,1.344414406395618
6.4,3.6100000000000003,1.372518827718412,1.325971201783626
6.4,3.6599999999999993,1.3553616492197604,1.352633021774598
6.35,3.71,1.3876927840328723,1.3398270508735444
6.35,3.7600000000000007,1.3743125680981354,1.3698238774457845
6.3000000000000025,3.8099999999999996,1.4114621063276354,1.3626116685939331
6.3000000000000025,3.910000000000001,1.393893562373095,1.3876927840328723
6.250000000000002,3.96,1.4357019778561035,1.3553616492197604
6.250000000000002,4.11,1.4018262653327893,1.4114621063276354
6.200000000000001,4.160000000000001,1.4434081168304447,1.37968
6.200000000000001,4.46,1.4114621063276354,1.393893562373095
6.15,4.510000000000001,1.4502241169852743,1.352633021774598
6.15,4.81,1.3743125680981354,1.37968
6.1,4.86,1.4114621063276354,1.32968
6.1,5.260000000000001,1.37968,1.37968
6.0500000000000025,5.31,1.4123348781894403,1.32968
6.0500000000000025,5.46,1.344414406395618,1.3306056086106297
6.000000000000002,5.510000000000001,1.3662224623862047,1.2835204810405298
6.000000000000002,5.660000000000001,1.3082130255586424,1.3035002294873728
5.950000000000001,5.71,1.3398270508735444,1.2651760132182441
5.950000000000001,5.86,1.2921204748406687,1.2835204810405298
5.9,5.910000000000001,1.325971201783626,1.2386478312014173
5.9,6.11,1.277755498574717,1.277755498574717
5.85,6.160000000000001,1.3138464064126334,1.22968
5.85,6.56,1.27968,1.2651760132182441
5.8000000000000025,6.61,1.325971201783626,1.22968
5.8000000000000025,6.760000000000001,1.277755498574717,1.2651760132182441
5.750000000000002,6.81,1.3138464064126334,1.22968
5.750000000000002,6.96,1.277755498574717,1.2651760132182441
5.700000000000001,7.010000000000001,1.3138464064126334,1.22968
5.700000000000001,7.21,1.2651760132182441,1.2651760132182441
5.65,7.260000000000001,1.3035002294873728,1.22968
5.65,7.660000000000001,1.27968,1.28830523283024
5.6,7.71,1.32968,1.2455788901172165
5.6,8.46,1.32968,1.32968
5.5500000000000025,8.510000000000002,1.3743125680981354,1.280641183125769
5.5500000000000025,8.809999999999999,1.3306056086106297,1.325971201783626
5.500000000000002,8.86,1.37968,1.2921204748406687
5.500000000000002,9.11,1.352633021774598,1.3626116685939331
5.450000000000001,9.16,1.393893562373095,1.325971201783626
5.450000000000001,9.61,1.37968,1.38057257261219
5.4,9.66,1.4227669689661813,1.3333786370680885
5.4,10.21,1.3453300283747662,1.344414406395618
5.35,10.260000000000002,1.372518827718412,1.3035002294873728
5.35,10.36,1.3398270508735444,1.325971201783626
5.3000000000000025,10.41,1.372518827718412,1.2921204748406687
5.3000000000000025,10.509999999999998,1.3398270508735444,1.325971201783626
5.250000000000002,10.559999999999999,1.372518827718412,1.2997178782444085
5.250000000000002,10.66,1.3398270508735444,1.344414406395618
5.200000000000001,10.71,1.3743125680981354,1.325971201783626
5.200000000000001,10.759999999999998,1.3626116685939331,1.352633021774598
5.15,10.809999999999999,1.4018262653327893,1.3398270508735444
5.15,10.91,1.3876927840328723,1.4009470403551896
5.1,10.96,1.4227669689661813,1.3956602258506297
5.1,11.009999999999998,1.4114621063276354,1.42968
5.000000000000002,11.11,1.4929545950421557,1.4331241853748633
5.000000000000002,11.16,1.4871613431681334,1.4713233890176298
4.950000000000001,11.21,1.5329024567009066,1.47968
4.950000000000001,11.309999999999999,1.52968,1.5608188300841896
4.85,11.41,1.6327075254816543,1.59213154965971
4.85,11.46,1.6243684203398527,1.6357295161679197
4.5500000000000025,11.759999999999998,1.8140736327844142,1.7997074723201298
4.5500000000000025,11.809999999999999,1.7997074723201298,1.8478341692269407
4.500000000000002,11.809999999999999,1.8478341692269407,1.8350775315279475
4.3000000000000025,12.009999999999998,2.0020548416156685,1.9952444370746374
4.250000000000002,12.009999999999998,2.0515149355100664,1.9896551242241782
4.200000000000001,12.059999999999999,2.068938241577618,2.0351604791094466
