# x_m,y_m,w_tr_right_m,w_tr_left_m
1.7999999999999998,1.9600000000000004,0.42720018726587655,0.447213595499958
1.8500000000000005,1.9600000000000004,0.447213595499958,0.42720018726587655
1.9000000000000004,1.9099999999999997,0.4301162633521314,0.447213595499958
1.9500000000000002,1.9099999999999997,0.4609772228646444,0.42720018726587655
2.0,1.8599999999999999,0.42720018726587655,0.4609772228646444
2.05,1.8599999999999999,0.447213595499958,0.447213595499958
2.1000000000000005,1.81,0.42720018726587655,0.47434164902525694
2.1500000000000004,1.81,0.447213595499958,0.4609772228646444
2.2,1.7600000000000002,0.42720018726587655,0.5
2.3,1.7600000000000002,0.4716990566028302,0.447213595499958
2.3500000000000005,1.71,0.4609772228646444,0.4716990566028302
2.4000000000000004,1.71,0.4949747468305833,0.447213595499958
