x,y,psi,kappa,v
-2.8634,0.1401,3.1312,0.5554,4.0048
-2.8728,0.1403,3.126,0.5553,4.0116
-2.8822,0.1405,3.1208,0.5551,4.018
-2.8916,0.1407,3.1156,0.5549,4.0243
-2.9009,0.141,3.1104,0.5546,4.0303
-2.9103,0.1414,3.1052,0.5543,4.0361
-2.9197,0.1418,3.1,0.5539,4.0418
-2.9291,0.1422,3.0948,0.5535,4.0475
-2.9384,0.1427,3.0896,0.5531,4.053
-2.9478,0.1432,3.0844,0.5526,4.0586
-2.9572,0.1438,3.0792,0.552,4.0642
-2.9666,0.1444,3.074,0.5515,4.0697
-2.9759,0.1451,3.0688,0.5508,4.0753
-2.9853,0.1459,3.0636,0.5502,4.081
-2.9947,0.1466,3.0585,0.5495,4.0866
-3.0041,0.1475,3.0533,0.5487,4.0923
-3.0134,0.1483,3.0481,0.5479,4.098
-3.0228,0.1493,3.043,0.5471,4.1037
-3.0322,0.1503,3.0378,0.5462,4.1094
-3.0416,0.1513,3.0327,0.5453,4.1152
-3.0509,0.1524,3.0275,0.5443,4.1209
-3.0603,0.1535,3.0224,0.5433,4.1267
-3.0697,0.1546,3.0172,0.5423,4.1325
-3.0791,0.1559,3.0121,0.5412,4.1383
-3.0884,0.1571,3.007,0.5401,4.1441
-3.0978,0.1585,3.0019,0.5389,4.15
-3.1072,0.1598,2.9968,0.5377,4.1558
-3.1166,0.1612,2.9917,0.5364,4.1616
-3.1259,0.1627,2.9866,0.5352,4.1675
-3.1353,0.1642,2.9815,0.4223,4.1733
-3.1447,0.1658,2.9764,0.2011,4.1725
-3.154,0.1673,2.9756,0.0909,4.1456
-3.1633,0.1689,2.9747,0.0923,4.0936
-3.1725,0.1705,2.9739,0.0938,4.0416
-3.1817,0.172,2.973,0.0952,3.9894
-3.1908,0.1736,2.9721,0.0967,3.9371
-3.1999,0.1752,2.9712,0.0983,3.8846
-3.2089,0.1767,2.9703,0.0998,3.8321
-3.2179,0.1783,2.9694,0.1014,3.7795
-3.2269,0.1798,2.9685,0.103,3.7267
-3.2358,0.1814,2.9675,0.1047,3.674
-3.2446,0.183,2.9666,0.1064,3.6212
-3.2534,0.1845,2.9657,0.1081,3.5684
-3.2621,0.1861,2.9647,0.1099,3.5156
-3.2708,0.1877,2.9637,0.1117,3.4629
-3.2795,0.1892,2.9627,0.1135,3.4104
-3.288,0.1908,2.9617,0.1154,3.358
-3.2966,0.1923,2.9607,0.1174,3.3058
-3.3051,0.1939,2.9597,0.1193,3.254
-3.3135,0.1955,2.9587,0.1214,3.2024
-3.3219,0.197,2.9576,0.1234,3.1513
-3.3303,0.1986,2.9566,0.1255,3.1006
-3.3386,0.2002,2.9555,0.1277,3.0504
-3.3468,0.2017,2.9545,0.1299,3.0007
-3.355,0.2033,2.9534,0.1322,2.9517
-3.3632,0.2048,2.9523,0.1345,2.9032
-3.3713,0.2064,2.9512,0.1368,2.8554
-3.3794,0.208,2.95,0.1392,2.8025
-3.3874,0.2095,2.9489,0.1417,2.7492
-3.3953,0.2111,2.9477,0.1443,2.6959
-3.4032,0.2127,2.9466,0.1469,2.6426
-3.4111,0.2142,2.9454,0.337,2.5894
-3.4189,0.2158,2.9442,0.7224,2.5652
-3.4267,0.2174,2.937,0.9249,2.561
-3.4344,0.2191,2.9296,0.9381,2.5598
-3.4421,0.2208,2.9222,0.9515,2.5588
-3.4497,0.2225,2.9148,0.9649,2.5579
-3.4572,0.2243,2.9073,0.9785,2.5571
-3.4648,0.2262,2.8997,0.9921,2.5564
-3.4722,0.2281,2.892,1.0058,2.5558
-3.4796,0.23,2.8843,1.0196,2.5553
-3.487,0.232,2.8765,1.0334,2.5549
-3.4943,0.2341,2.8686,1.0473,2.5546
-3.5016,0.2362,2.8606,1.0613,2.5543
-3.5088,0.2383,2.8526,1.0752,2.5542
-3.516,0.2405,2.8445,1.0893,2.5541
-3.5232,0.2428,2.8364,1.1033,2.5542
-3.5302,0.2451,2.8281,1.1173,2.5543
-3.5373,0.2474,2.8198,1.1314,2.5544
-3.5442,0.2498,2.8115,1.1454,2.5547
-3.5512,0.2523,2.803,1.1595,2.5551
-3.5581,0.2547,2.7945,1.1735,2.5555
-3.5649,0.2573,2.786,1.1875,2.556
-3.5717,0.2599,2.7773,1.2014,2.5566
-3.5784,0.2625,2.7686,1.2152,2.5573
-3.5851,0.2652,2.7598,1.229,2.5581
-3.5918,0.2679,2.751,1.2428,2.559
-3.5983,0.2707,2.7421,1.2564,2.5599
-3.6049,0.2735,2.7331,1.2699,2.561
-3.6114,0.2764,2.7241,1.2833,2.562
-3.6178,0.2794,2.715,1.2965,2.5628
-3.6242,0.2823,2.7058,1.3096,2.5637
-3.6306,0.2854,2.6966,1.3226,2.5645
-3.6369,0.2884,2.6873,1.1093,2.5655
-3.6431,0.2916,2.6779,0.6897,2.5657
-3.6492,0.2946,2.6748,0.4943,2.5608
-3.6552,0.2977,2.6714,0.5294,2.5484
-3.661,0.3006,2.6679,0.5678,2.5377
-3.6667,0.3036,2.6642,0.6101,2.5286
-3.6722,0.3065,2.6604,0.6566,2.5211
-3.6775,0.3093,2.6564,0.7079,2.5149
-3.6828,0.3121,2.6521,0.7647,2.51
-3.6879,0.3148,2.6477,0.8277,2.5062
-3.6928,0.3175,2.6429,0.8977,2.5035
-3.6976,0.3201,2.638,0.9757,2.5017
-3.7022,0.3227,2.6327,1.063,2.5006
-3.7067,0.3253,2.6271,1.161,2.5
-3.711,0.3277,2.6212,1.2711,2.5
-3.7152,0.3302,2.615,1.3956,2.5003
-3.7193,0.3326,2.6083,1.5365,2.5009
-3.7232,0.3349,2.6012,1.6969,2.5017
-3.727,0.3372,2.5936,1.88,2.5026
-3.7306,0.3395,2.5854,2.0901,2.5036
-3.734,0.3417,2.5767,2.3321,2.5047
-3.7374,0.3438,2.5673,2.6122,2.5058
-3.7405,0.3459,2.5571,2.938,2.507
-3.7436,0.348,2.5462,3.3192,2.5082
-3.7464,0.35,2.5343,3.7676,2.5095
-3.7492,0.3519,2.5213,4.2982,2.5108
-3.7518,0.3538,2.5072,4.9303,2.5122
-3.7542,0.3557,2.4917,5.6884,2.5137
-3.7565,0.3575,2.4747,6.6041,2.516
-3.7587,0.3592,2.4559,7.7187,2.5228
-3.7607,0.3609,2.435,9.0864,2.5352
-3.7625,0.3626,2.4117,10.7787,2.5472
-3.7642,0.3642,2.3856,11.4052,2.5586
-3.7658,0.3658,2.3562,8.3735,2.5696
-3.7674,0.3674,2.3413,5.7629,2.58
-3.7691,0.3692,2.3276,5.0619,2.59
-3.7708,0.3711,2.3151,4.4681,2.5994
-3.7725,0.373,2.3036,3.9621,2.6083
-3.7743,0.3751,2.293,3.5286,2.6167
-3.7762,0.3772,2.2832,3.1552,2.6246
-3.7781,0.3795,2.274,2.832,2.632
-3.78,0.3818,2.2655,2.551,2.6389
-3.782,0.3842,2.2576,2.3055,2.6453
-3.7841,0.3868,2.2502,2.0902,2.6513
-3.7862,0.3894,2.2433,1.9006,2.6569
-3.7883,0.3921,2.2368,1.7331,2.662
-3.7905,0.395,2.2306,1.5845,2.6667
-3.7928,0.3979,2.2249,1.4523,2.671
-3.7951,0.4009,2.2194,1.3343,2.6749
-3.7974,0.4041,2.2143,1.2286,2.6783
-3.7998,0.4073,2.2094,1.1337,2.6812
-3.8023,0.4106,2.2048,1.0483,2.6835
-3.8047,0.414,2.2004,0.9712,2.6853
-3.8073,0.4175,2.1963,0.9014,2.6863
-3.8099,0.4212,2.1923,0.8382,2.6866
-3.8125,0.4249,2.1886,0.7806,2.6859
-3.8152,0.4287,2.185,0.7282,2.6843
-3.8179,0.4326,2.1815,0.6804,2.6816
-3.8207,0.4366,2.1782,0.6366,2.6776
-3.8235,0.4407,2.1751,0.5965,2.6724
-3.8264,0.4449,2.1721,0.5597,2.6657
-3.8294,0.4492,2.1692,0.5258,2.6583
-3.8323,0.4536,2.1665,0.4946,2.651
-3.8354,0.4581,2.1638,0.4658,2.6418
-3.8384,0.4627,2.1612,1.0912,2.6307
-3.8416,0.4673,2.1588,2.3065,2.6335
-3.8446,0.4721,2.1421,2.8586,2.6374
-3.8477,0.477,2.1258,2.7744,2.6412
-3.8506,0.482,2.1098,2.6914,2.6449
-3.8536,0.4871,2.0941,2.6098,2.6485
-3.8565,0.4922,2.0787,2.5296,2.652
-3.8593,0.4975,2.0636,2.4511,2.6553
-3.8621,0.5029,2.0489,2.3742,2.6586
-3.8648,0.5084,2.0344,2.2991,2.6619
-3.8675,0.5139,2.0203,2.2259,2.665
-3.8701,0.5196,2.0065,2.1544,2.6681
-3.8727,0.5254,1.9929,2.0849,2.6711
-3.8753,0.5312,1.9797,2.0173,2.6741
-3.8777,0.5372,1.9668,1.9516,2.677
-3.8802,0.5432,1.9541,1.8878,2.6799
-3.8826,0.5494,1.9417,1.8259,2.6827
-3.8849,0.5556,1.9296,1.766,2.6855
-3.8872,0.562,1.9177,1.7079,2.6883
-3.8895,0.5684,1.9061,1.6517,2.691
-3.8917,0.575,1.8948,1.5973,2.6937
-3.8938,0.5816,1.8837,1.5447,2.6963
-3.8959,0.5883,1.8729,1.4939,2.699
-3.898,0.5952,1.8623,1.4448,2.7015
-3.9,0.6021,1.8519,1.3974,2.704
-3.9019,0.6091,1.8417,1.3516,2.7065
-3.9038,0.6163,1.8318,1.3074,2.7089
-3.9057,0.6235,1.8221,1.2648,2.7112
-3.9075,0.6308,1.8126,1.2236,2.7134
-3.9092,0.6382,1.8034,1.184,2.7155
-3.9109,0.6458,1.7943,1.1457,2.7176
-3.9126,0.6534,1.7854,1.1089,2.7194
-3.9142,0.6611,1.7767,1.2248,2.7212
-3.9158,0.6689,1.7682,1.4986,2.7235
-3.9172,0.6768,1.755,1.6319,2.7263
-3.9186,0.6847,1.7419,1.6128,2.7295
-3.9199,0.6926,1.729,1.5932,2.733
-3.9211,0.7006,1.7161,1.5731,2.7369
-3.9221,0.7087,1.7033,1.5526,2.7413
-3.9231,0.7168,1.6907,1.5318,2.7465
-3.924,0.725,1.6782,1.5106,2.7526
-3.9248,0.7332,1.6657,1.4891,2.7596
-3.9254,0.7414,1.6534,1.4674,2.7677
-3.926,0.7497,1.6413,1.4454,2.7769
-3.9265,0.7581,1.6292,1.4233,2.7874
-3.9269,0.7665,1.6173,1.401,2.7991
-3.9272,0.7749,1.6055,1.3786,2.8121
-3.9274,0.7834,1.5938,1.3561,2.8264
-3.9275,0.792,1.5822,1.3336,2.842
-3.9275,0.8005,1.5708,1.311,2.8589
-3.9274,0.8092,1.5595,1.2885,2.877
-3.9272,0.8179,1.5483,1.266,2.8964
-3.9269,0.8266,1.5373,1.2436,2.917
-3.9265,0.8354,1.5264,1.2213,2.9387
-3.926,0.8442,1.5156,1.1991,2.9615
-3.9254,0.8531,1.505,1.177,2.9854
-3.9248,0.8621,1.4944,1.1551,3.0103
-3.924,0.8711,1.4841,1.1334,3.0362
-3.9231,0.8801,1.4738,1.1118,3.063
-3.9221,0.8892,1.4637,1.0905,3.0908
-3.9211,0.8983,1.4537,1.0694,3.1049
-3.9199,0.9075,1.4438,1.0485,3.1119
-3.9186,0.9167,1.4341,1.0279,3.1181
-3.9172,0.926,1.4245,1.0075,3.1246
-3.9158,0.9353,1.415,0.8058,3.1313
-3.9142,0.9447,1.4056,0.4525,3.1363
-3.9127,0.9539,1.4031,0.2857,3.1295
-3.9111,0.963,1.4004,0.2994,3.1076
-3.9095,0.9719,1.3977,0.3141,3.0878
-3.908,0.9807,1.3949,0.3297,3.0702
-3.9064,0.9894,1.3919,0.3463,3.0547
-3.9048,0.9979,1.3889,0.3641,3.0415
-3.9033,1.0062,1.3858,0.3831,3.0305
-3.9017,1.0144,1.3826,0.4034,3.0219
-3.9002,1.0225,1.3792,0.4252,3.0156
-3.8986,1.0304,1.3758,0.4485,3.0117
-3.897,1.0381,1.3722,0.4736,3.0102
-3.8955,1.0458,1.3685,0.5006,3.0109
-3.8939,1.0532,1.3646,0.5296,3.0141
-3.8923,1.0606,1.3606,0.5609,3.0194
-3.8908,1.0677,1.3565,0.5946,3.0271
-3.8892,1.0748,1.3521,0.6311,3.0369
-3.8877,1.0817,1.3476,0.6706,3.0487
-3.8861,1.0884,1.3429,0.7134,3.0626
-3.8845,1.095,1.3381,0.7599,3.0785
-3.883,1.1014,1.333,0.8105,3.0961
-3.8814,1.1077,1.3276,0.8655,3.1155
-3.8798,1.1139,1.3221,0.9256,3.1365
-3.8783,1.1199,1.3163,0.9912,3.1591
-3.8767,1.1257,1.3102,1.0631,3.183
-3.8752,1.1315,1.3038,1.142,3.2083
-3.8736,1.137,1.2971,1.2287,3.2348
-3.872,1.1424,1.2901,1.3243,3.2625
-3.8705,1.1477,1.2827,1.4297,3.2907
-3.8689,1.1528,1.275,1.5463,3.3189
-3.8673,1.1578,1.2668,1.6757,3.3471
-3.8658,1.1627,1.2582,1.5162,3.3751
-3.8642,1.1673,1.249,0.9621,3.4028
-3.8627,1.172,1.2459,0.6599,3.4285
-3.8611,1.1766,1.2427,0.679,3.4489
-3.8595,1.1811,1.2394,0.6989,3.4694
-3.858,1.1856,1.2361,0.7195,3.4902
-3.8564,1.19,1.2327,0.741,3.5111
-3.8548,1.1944,1.2292,0.7632,3.5322
-3.8533,1.1988,1.2256,0.7863,3.5533
-3.8517,1.2031,1.222,0.8104,3.5745
-3.8502,1.2073,1.2183,0.8354,3.5957
-3.8486,1.2115,1.2146,0.8614,3.6169
-3.847,1.2157,1.2107,0.8884,3.638
-3.8455,1.2198,1.2068,0.9165,3.6591
-3.8439,1.2238,1.2028,0.9458,3.6801
-3.8423,1.2278,1.1987,0.9763,3.7009
-3.8408,1.2318,1.1946,1.0081,3.7217
-3.8392,1.2357,1.1903,1.0413,3.7422
-3.8377,1.2396,1.1859,1.0758,3.7626
-3.8361,1.2434,1.1815,1.1118,3.7827
-3.8345,1.2471,1.1769,1.1494,3.8026
-3.833,1.2508,1.1723,1.1885,3.8223
-3.8314,1.2545,1.1675,1.2294,3.8418
-3.8298,1.2581,1.1626,1.2722,3.861
-3.8283,1.2617,1.1577,1.3168,3.88
-3.8267,1.2652,1.1526,1.3634,3.8987
-3.8252,1.2687,1.1474,1.4121,3.9172
-3.8236,1.2721,1.142,1.4631,3.9355
-3.822,1.2754,1.1366,1.5164,3.9553
-3.8205,1.2788,1.131,1.5722,3.9826
-3.8189,1.282,1.1252,1.6305,4.0175
-3.8173,1.2853,1.1193,1.6917,4.0529
-3.8158,1.2884,1.1133,2.2152,4.0888
-3.8142,1.2916,1.1071,2.8474,4.1253
-3.8125,1.2949,1.0955,2.6641,4.1622
-3.8107,1.2984,1.0852,2.2207,4.1997
-3.8087,1.3021,1.0761,1.8701,4.2376
-3.8065,1.306,1.068,1.5893,4.2759
-3.8042,1.3101,1.0607,1.3618,4.3147
-3.8018,1.3144,1.0541,1.1756,4.3536
-3.7992,1.3189,1.0481,1.0217,4.3926
-3.7964,1.3236,1.0427,0.8935,4.4313
-3.7936,1.3285,1.0378,0.7858,4.4694
-3.7905,1.3336,1.0332,0.6947,4.5065
-3.7874,1.3388,1.029,0.6172,4.5421
-3.784,1.3443,1.0251,0.5507,4.576
-3.7806,1.35,1.0215,0.4934,4.6077
-3.777,1.3558,1.0182,0.4438,4.637
-3.7732,1.3619,1.0151,0.4006,4.6637
-3.7693,1.3681,1.0122,0.3629,4.6875
-3.7652,1.3746,1.0095,0.3297,4.7084
-3.761,1.3812,1.0069,0.3004,4.7263
-3.7567,1.388,1.0045,0.2745,4.7412
-3.7522,1.3951,1.0023,0.2515,4.753
-3.7476,1.4023,1.0001,0.231,4.7619
-3.7428,1.4097,0.9981,0.2127,4.7678
-3.7379,1.4173,0.9962,0.1962,4.7709
-3.7328,1.4252,0.9944,0.1814,4.7712
-3.7275,1.4332,0.9927,0.1681,4.7688
-3.7222,1.4414,0.9911,0.156,4.7638
-3.7167,1.4498,0.9895,0.145,4.757
-3.711,1.4584,0.9881,0.1351,4.7486
-3.7052,1.4671,0.9866,0.126,4.7379
-3.6992,1.4761,0.9853,0.1178,4.7244
-3.6931,1.4853,0.984,0.3556,4.7083
-3.6869,1.4947,0.9828,0.7895,4.7296
-3.6803,1.5043,0.9711,0.939,4.7704
-3.6735,1.514,0.9601,0.8646,4.8128
-3.6664,1.524,0.9496,0.7976,4.8542
-3.6589,1.5341,0.9397,0.7371,4.8944
-3.6512,1.5445,0.9303,0.6825,4.9332
-3.6432,1.555,0.9214,0.6329,4.9704
-3.6349,1.5658,0.9129,0.5879,5.0058
-3.6263,1.5767,0.9048,0.547,5.0392
-3.6174,1.5879,0.8971,0.5097,5.0704
-3.6083,1.5992,0.8898,0.4756,5.0993
-3.5988,1.6107,0.8828,0.4445,5.1257
-3.589,1.6224,0.8761,0.4159,5.1496
-3.579,1.6343,0.8696,0.3897,5.1707
-3.5686,1.6464,0.8635,0.3656,5.189
-3.558,1.6588,0.8576,0.3434,5.2045
-3.547,1.6712,0.852,0.323,5.217
-3.5358,1.6839,0.8465,0.3041,5.2266
-3.5243,1.6968,0.8413,0.2866,5.2331
-3.5125,1.7099,0.8363,0.2705,5.2367
-3.5004,1.7232,0.8315,0.2555,5.2373
-3.4879,1.7367,0.8269,0.2415,5.2349
-3.4753,1.7504,0.8224,0.2286,5.2296
-3.4623,1.7642,0.8181,0.2166,5.2215
-3.449,1.7783,0.814,0.2053,5.2107
-3.4354,1.7925,0.81,0.1949,5.1971
-3.4215,1.807,0.8061,0.1851,5.181
-3.4074,1.8216,0.8023,0.1759,5.1631
-3.3929,1.8365,0.7987,0.1674,5.1455
-3.3782,1.8515,0.7952,0.1594,5.1291
-3.3631,1.8668,0.7918,0.1518,5.1115
-3.3478,1.8822,0.7886,0.1443,5.0929
-3.3322,1.8978,0.7854,0.1436,5.0733
-3.3167,1.9132,0.7822,0.1497,5.054
-3.3014,1.9283,0.779,0.1555,5.0366
-3.2862,1.9432,0.7757,0.1617,5.0211
-3.2712,1.9579,0.7722,0.1682,5.0074
-3.2563,1.9723,0.7687,0.175,4.9957
-3.2415,1.9864,0.7651,0.1822,4.986
-3.2269,2.0004,0.7614,0.1898,4.9783
-3.2125,2.014,0.7576,0.1978,4.9726
-3.1982,2.0275,0.7537,0.2063,4.969
-3.184,2.0406,0.7497,0.2152,4.9675
-3.17,2.0536,0.7456,0.2247,4.9682
-3.1561,2.0663,0.7413,0.2347,4.971
-3.1424,2.0787,0.7369,0.2453,4.9761
-3.1288,2.0909,0.7324,0.2565,4.9834
-3.1154,2.1029,0.7278,0.2684,4.993
-3.1021,2.1146,0.723,0.281,5.0049
-3.089,2.1261,0.718,0.2944,5.0192
-3.076,2.1373,0.7129,0.3087,5.0358
-3.0631,2.1483,0.7077,0.3238,5.0547
-3.0504,2.159,0.7023,0.34,5.076
-3.0379,2.1695,0.6966,0.3571,5.0997
-3.0255,2.1798,0.6909,0.3755,5.1257
-3.0132,2.1898,0.6849,0.395,5.1542
-3.0011,2.1996,0.6787,0.4159,5.185
-2.9892,2.2091,0.6722,0.4383,5.2181
-2.9774,2.2184,0.6656,0.4622,5.2536
-2.9657,2.2274,0.6587,0.4878,5.2893
-2.9542,2.2362,0.6516,0.5152,5.3231
-2.9428,2.2447,0.6442,0.5447,5.3568
-2.9316,2.253,0.6365,0.5764,5.392
-2.9205,2.2611,0.6285,0.4965,5.4288
-2.9095,2.2689,0.6202,0.2743,5.462
-2.8985,2.2767,0.6181,0.155,5.4757
-2.8875,2.2845,0.6161,0.1537,5.469
-2.8764,2.2923,0.614,0.1523,5.4617
-2.8653,2.3002,0.6119,0.151,5.4538
-2.8541,2.308,0.6098,0.1496,5.4454
-2.8429,2.3158,0.6078,0.1483,5.4363
-2.8316,2.3236,0.6058,0.147,5.4267
-2.8203,2.3314,0.6037,0.1458,5.4164
-2.8089,2.3392,0.6017,0.1445,5.4055
-2.7975,2.347,0.5997,0.1432,5.394
-2.786,2.3548,0.5978,0.142,5.3819
-2.7745,2.3627,0.5958,0.1408,5.3691
-2.7629,2.3705,0.5938,0.1395,5.3557
-2.7513,2.3783,0.5919,0.1383,5.3417
-2.7396,2.3861,0.5899,0.1371,5.327
-2.7279,2.3939,0.588,0.136,5.3116
-2.7161,2.4017,0.5861,0.1348,5.2956
-2.7043,2.4095,0.5842,0.1336,5.2789
-2.6924,2.4173,0.5823,0.1325,5.2616
-2.6805,2.4252,0.5804,0.1313,5.2435
-2.6686,2.433,0.5785,0.1302,5.2248
-2.6566,2.4408,0.5767,0.1291,5.2054
-2.6445,2.4486,0.5748,0.128,5.1852
-2.6324,2.4564,0.573,0.1269,5.1644
-2.6202,2.4642,0.5711,0.1258,5.1428
-2.608,2.472,0.5693,0.1248,5.1206
-2.5958,2.4798,0.5675,0.1237,5.0993
-2.5835,2.4877,0.5657,0.1227,5.082
-2.5711,2.4955,0.5639,0.1216,5.0672
-2.5587,2.5033,0.5621,0.1206,5.0522
-2.5462,2.5111,0.5604,0.1133,5.037
-2.5338,2.5189,0.5586,0.1035,5.0199
-2.5214,2.5266,0.5572,0.1027,5.0003
-2.5093,2.5341,0.5557,0.1081,4.9805
-2.4974,2.5415,0.5542,0.1139,4.962
-2.4857,2.5487,0.5526,0.1201,4.945
-2.4742,2.5558,0.5509,0.1267,4.9295
-2.4629,2.5627,0.5492,0.1339,4.9156
-2.4517,2.5695,0.5475,0.1416,4.9034
-2.4408,2.5761,0.5457,0.1499,4.8931
-2.43,2.5826,0.5438,0.1589,4.8846
-2.4195,2.589,0.5418,0.1685,4.8781
-2.4091,2.5952,0.5397,0.179,4.8737
-2.399,2.6012,0.5376,0.1904,4.8715
-2.389,2.6071,0.5354,0.2028,4.8715
-2.3793,2.6129,0.533,0.2162,4.874
-2.3697,2.6185,0.5306,0.2309,4.8789
-2.3603,2.624,0.5281,0.2469,4.8864
-2.3511,2.6293,0.5254,0.2644,4.8966
-2.3421,2.6345,0.5227,0.2836,4.9096
-2.3334,2.6395,0.5197,0.3047,4.9253
-2.3248,2.6444,0.5167,0.3279,4.944
-2.3164,2.6491,0.5135,0.3536,4.9655
-2.3082,2.6537,0.5101,0.382,4.9901
-2.3002,2.6582,0.5066,0.4135,5.0176
-2.2923,2.6625,0.5028,0.4485,5.0481
-2.2847,2.6666,0.4989,0.4876,5.0815
-2.2773,2.6706,0.4947,0.5314,5.1178
-2.2701,2.6745,0.4903,0.5805,5.1534
-2.263,2.6782,0.4856,0.6357,5.186
-2.2562,2.6817,0.4806,0.6982,5.2185
-2.2496,2.6852,0.4753,0.7691,5.2528
-2.2431,2.6884,0.4697,0.7478,5.2888
-2.2369,2.6916,0.4636,0.5453,5.3245
-2.2305,2.6947,0.4606,0.4059,5.3541
-2.2239,2.698,0.4577,0.3812,5.3754
-2.2172,2.7012,0.4549,0.3584,5.3947
-2.2104,2.7046,0.4522,0.3374,5.4119
-2.2034,2.7079,0.4496,0.3179,5.4269
-2.1963,2.7113,0.4471,0.3,5.4398
-2.189,2.7148,0.4447,0.2833,5.4506
-2.1816,2.7183,0.4424,0.2679,5.4591
-2.174,2.7219,0.4402,0.2536,5.4655
-2.1663,2.7255,0.438,0.2403,5.4698
-2.1585,2.7292,0.4359,0.2278,5.4719
-2.1504,2.7329,0.434,0.2163,5.4718
-2.1423,2.7366,0.432,0.2054,5.4696
-2.134,2.7404,0.4302,0.1953,5.4654
-2.1255,2.7443,0.4284,0.1859,5.4591
-2.117,2.7482,0.4266,0.177,5.4508
-2.1082,2.7522,0.4249,0.1687,5.4404
-2.0993,2.7562,0.4233,0.1609,5.4281
-2.0903,2.7602,0.4217,0.1536,5.4139
-2.0811,2.7643,0.4202,0.1467,5.3977
-2.0718,2.7685,0.4187,0.1403,5.3797
-2.0623,2.7727,0.4173,0.1342,5.3598
-2.0527,2.7769,0.4159,0.1284,5.3382
-2.0429,2.7812,0.4145,0.123,5.3147
-2.033,2.7856,0.4132,0.1178,5.2895
-2.023,2.79,0.4119,0.113,5.2626
-2.0128,2.7944,0.4107,0.1084,5.2345
-2.0024,2.7989,0.4094,0.1041,5.2075
-1.9919,2.8034,0.4083,0.0999,5.1831
-1.9813,2.808,0.4071,0.096,5.1602
-1.9705,2.8127,0.406,0.1151,5.1386
-1.9595,2.8173,0.4049,0.1594,5.1239
-1.9486,2.822,0.4027,0.1856,5.1212
-1.9378,2.8266,0.4005,0.1886,5.1254
-1.927,2.8311,0.3983,0.1917,5.1316
-1.9163,2.8356,0.3961,0.1949,5.1397
-1.9056,2.84,0.3938,0.1982,5.1495
-1.8949,2.8444,0.3915,0.2015,5.1609
-1.8843,2.8488,0.3892,0.2049,5.1738
-1.8738,2.8531,0.3869,0.2083,5.1882
-1.8633,2.8573,0.3845,0.2119,5.2038
-1.8528,2.8615,0.3821,0.2155,5.2207
-1.8424,2.8657,0.3797,0.2192,5.2389
-1.8321,2.8698,0.3772,0.223,5.2582
-1.8218,2.8738,0.3748,0.2268,5.2787
-1.8115,2.8778,0.3723,0.2308,5.3004
-1.8013,2.8818,0.3697,0.2348,5.3231
-1.7912,2.8857,0.3672,0.2389,5.347
-1.7811,2.8896,0.3646,0.2431,5.3719
-1.771,2.8934,0.362,0.2474,5.3979
-1.761,2.8971,0.3593,0.2518,5.425
-1.751,2.9008,0.3566,0.2564,5.4532
-1.7411,2.9045,0.3539,0.261,5.4824
-1.7313,2.9081,0.3512,0.2657,5.5128
-1.7214,2.9117,0.3484,0.2705,5.5441
-1.7117,2.9152,0.3456,0.2754,5.5766
-1.702,2.9187,0.3427,0.2805,5.6102
-1.6923,2.9221,0.3398,0.2856,5.6448
-1.6827,2.9254,0.3369,0.2909,5.68
-1.6731,2.9288,0.3339,0.2963,5.7153
-1.6636,2.932,0.331,0.3018,5.7511
-1.6541,2.9353,0.3279,0.3075,5.7881
-1.6447,2.9384,0.3249,0.2744,5.8261
-1.6353,2.9416,0.3218,0.1966,5.8605
-1.6259,2.9447,0.3202,0.1548,5.883
-1.6164,2.9478,0.3187,0.1527,5.8977
-1.6069,2.9509,0.3171,0.1506,5.912
-1.5973,2.9541,0.3156,0.1485,5.9261
-1.5877,2.9572,0.3141,0.1465,5.9399
-1.578,2.9603,0.3126,0.1445,5.9534
-1.5683,2.9634,0.3112,0.1425,5.9666
-1.5586,2.9666,0.3097,0.1406,5.9796
-1.5487,2.9697,0.3083,0.1387,5.9924
-1.5389,2.9728,0.3068,0.1368,6.0048
-1.529,2.9759,0.3054,0.135,6.017
-1.519,2.9791,0.304,0.1332,6.0289
-1.509,2.9822,0.3026,0.1315,6.0406
-1.4989,2.9853,0.3012,0.1297,6.052
-1.4888,2.9884,0.2999,0.128,6.0631
-1.4787,2.9916,0.2985,0.1263,6.074
-1.4685,2.9947,0.2972,0.1247,6.0846
-1.4582,2.9978,0.2958,0.1231,6.095
-1.4479,3.0009,0.2945,0.1215,6.1051
-1.4376,3.0041,0.2932,0.1199,6.115
-1.4272,3.0072,0.2919,0.1184,6.1245
-1.4167,3.0103,0.2906,0.1169,6.1339
-1.4062,3.0134,0.2893,0.1154,6.143
-1.3957,3.0166,0.2881,0.1139,6.1518
-1.3851,3.0197,0.2868,0.1125,6.1604
-1.3744,3.0228,0.2856,0.1111,6.1687
-1.3637,3.0259,0.2843,0.1097,6.1762
-1.353,3.0291,0.2831,0.1083,6.1821
-1.3422,3.0322,0.2819,0.1069,6.1871
-1.3314,3.0353,0.2807,0.1056,6.1917
-1.3205,3.0384,0.2795,0.1432,6.1958
-1.3095,3.0416,0.2783,0.2219,6.2089
-1.2986,3.0446,0.2753,0.2655,6.2373
-1.2878,3.0477,0.2723,0.2697,6.2723
-1.277,3.0506,0.2693,0.2741,6.3081
-1.2663,3.0536,0.2663,0.2786,6.3447
-1.2556,3.0565,0.2632,0.2831,6.382
