x,y,psi,kappa,v
-3.5899,0.9854,1.5653,0.17,3.3444
-3.5897,1.0027,1.5623,0.185,3.3082
-3.5895,1.0195,1.5592,0.2018,3.2753
-3.5893,1.0358,1.5558,0.2207,3.2459
-3.589,1.0516,1.5523,0.2421,3.2201
-3.5886,1.067,1.5485,0.2663,3.1982
-3.5882,1.0818,1.5445,0.2938,3.1802
-3.5878,1.0962,1.5402,0.3253,3.1664
-3.5873,1.11,1.5356,0.3613,3.1569
-3.5868,1.1234,1.5307,0.4029,3.1516
-3.5862,1.1363,1.5254,0.4511,3.1507
-3.5856,1.1487,1.5197,0.5072,3.1539
-3.5849,1.1606,1.5135,0.5729,3.1612
-3.5841,1.172,1.5068,0.6504,3.1723
-3.5834,1.183,1.4995,0.7424,3.1868
-3.5825,1.1934,1.4915,0.8525,3.2043
-3.5817,1.2034,1.4828,0.9851,3.2244
-3.5807,1.2129,1.4732,1.1465,3.2466
-3.5797,1.2218,1.4625,1.3447,3.2703
-3.5787,1.2303,1.4507,1.5905,3.2953
-3.5776,1.2383,1.4374,1.8991,3.3212
-3.5765,1.2459,1.4225,2.2914,3.3478
-3.5754,1.2529,1.4056,2.797,3.3751
-3.5741,1.2594,1.3863,3.4588,3.403
-3.5729,1.2655,1.3641,4.34,3.4316
-3.5715,1.2711,1.3382,5.5358,3.4608
-3.5702,1.2761,1.3078,7.1926,3.4902
-3.5688,1.2807,1.2716,9.5408,3.5193
-3.5673,1.2848,1.2278,12.95,3.5481
-3.5658,1.2884,1.1741,13.9561,3.5766
-3.5642,1.2916,1.1071,6.5977,3.6048
-3.5626,1.2947,1.101,1.6458,3.6327
-3.5609,1.298,1.0951,1.5586,3.66
-3.5592,1.3012,1.0894,1.4774,3.687
-3.5575,1.3046,1.0839,1.4015,3.7135
-3.5557,1.3079,1.0786,1.3307,3.7396
-3.5538,1.3113,1.0735,1.2644,3.7651
-3.5519,1.3148,1.0685,1.2024,3.7901
-3.55,1.3183,1.0637,1.1443,3.8145
-3.548,1.3219,1.0591,1.0898,3.8383
-3.5459,1.3255,1.0546,1.0387,3.8614
-3.5438,1.3292,1.0502,0.9906,3.8838
-3.5417,1.3329,1.046,0.9454,3.9054
-3.5395,1.3366,1.0419,0.9029,3.9262
-3.5372,1.3404,1.038,0.8629,3.9461
-3.5349,1.3443,1.0341,0.8251,3.9651
-3.5326,1.3482,1.0304,0.7895,3.9832
-3.5302,1.3522,1.0268,0.7559,4.0002
-3.5277,1.3562,1.0232,0.7241,4.0163
-3.5253,1.3602,1.0198,0.6941,4.0312
-3.5227,1.3643,1.0165,0.6657,4.0451
-3.5201,1.3685,1.0133,0.6388,4.0578
-3.5175,1.3727,1.0101,0.6133,4.0693
-3.5148,1.3769,1.007,0.5891,4.0797
-3.5121,1.3812,1.0041,0.5662,4.0889
-3.5093,1.3856,1.0012,0.5444,4.0968
-3.5065,1.39,0.9983,0.5237,4.1035
-3.5036,1.3944,0.9956,0.5041,4.1101
-3.5006,1.3989,0.9929,0.4854,4.1229
-3.4977,1.4034,0.9903,0.4676,4.1457
-3.4946,1.408,0.9877,0.4506,4.1673
-3.4916,1.4127,0.9852,0.5431,4.1876
-3.4884,1.4173,0.9828,0.7204,4.2133
-3.4852,1.4221,0.9781,0.7673,4.2452
-3.4819,1.427,0.9736,0.7162,4.2781
-3.4785,1.432,0.9693,0.6695,4.3097
-3.475,1.4371,0.9653,0.6267,4.34
-3.4713,1.4422,0.9613,0.5875,4.3688
-3.4676,1.4475,0.9576,0.5515,4.3959
-3.4638,1.4529,0.954,0.5183,4.4213
-3.4599,1.4584,0.9505,0.4877,4.4448
-3.4559,1.4639,0.9472,0.4595,4.4663
-3.4518,1.4696,0.9441,0.4334,4.4857
-3.4476,1.4754,0.941,0.4092,4.503
-3.4433,1.4812,0.938,0.3868,4.518
-3.4389,1.4872,0.9352,0.3659,4.5307
-3.4344,1.4932,0.9325,0.3466,4.5411
-3.4298,1.4994,0.9298,0.3285,4.549
-3.4252,1.5056,0.9273,0.3117,4.5545
-3.4204,1.512,0.9248,0.2961,4.5576
-3.4155,1.5184,0.9225,0.2814,4.5582
-3.4105,1.525,0.9202,0.2677,4.5563
-3.4054,1.5316,0.9179,0.2549,4.5519
-3.4003,1.5383,0.9158,0.2428,4.5451
-3.395,1.5452,0.9137,0.2316,4.5357
-3.3896,1.5521,0.9117,0.221,4.5239
-3.3841,1.5591,0.9098,0.211,4.5096
-3.3786,1.5663,0.9079,0.2016,4.4928
-3.3729,1.5735,0.906,0.1928,4.4737
-3.3671,1.5808,0.9042,0.1844,4.4467
-3.3613,1.5882,0.9025,0.1766,4.4159
-3.3553,1.5958,0.9008,0.1692,4.3831
-3.3493,1.6034,0.8992,0.1622,4.3484
-3.3431,1.6111,0.8976,0.2327,4.312
-3.3369,1.6189,0.8961,0.3747,4.2897
-3.3305,1.6268,0.8915,0.4373,4.2863
-3.3241,1.6347,0.8871,0.4247,4.2888
-3.3175,1.6426,0.8827,0.4125,4.291
-3.3109,1.6506,0.8785,0.4008,4.293
-3.3042,1.6587,0.8743,0.3895,4.2948
-3.2973,1.6668,0.8702,0.3786,4.2965
-3.2904,1.675,0.8661,0.3681,4.2982
-3.2834,1.6832,0.8622,0.3579,4.3
-3.2762,1.6914,0.8583,0.3482,4.3018
-3.269,1.6997,0.8545,0.3387,4.3036
-3.2617,1.7081,0.8507,0.3296,4.3056
-3.2543,1.7165,0.847,0.3208,4.3077
-3.2467,1.7249,0.8434,0.3123,4.3098
-3.2391,1.7334,0.8399,0.304,4.3121
-3.2314,1.742,0.8364,0.2961,4.3143
-3.2236,1.7505,0.833,0.2884,4.3167
-3.2157,1.7592,0.8296,0.281,4.319
-3.2077,1.7679,0.8263,0.2738,4.3213
-3.1996,1.7766,0.8231,0.2668,4.3235
-3.1914,1.7854,0.8199,0.2601,4.3256
-3.1831,1.7942,0.8167,0.2536,4.3277
-3.1747,1.8031,0.8136,0.2473,4.3295
-3.1662,1.8121,0.8106,0.2412,4.3312
-3.1576,1.8211,0.8076,0.2353,4.3327
-3.1489,1.8301,0.8047,0.2295,4.3339
-3.1401,1.8392,0.8018,0.224,4.3348
-3.1312,1.8483,0.7989,0.2186,4.3355
-3.1222,1.8575,0.7962,0.2134,4.3353
-3.1131,1.8667,0.7934,0.2084,4.3332
-3.104,1.876,0.7907,0.2035,4.3294
-3.0947,1.8853,0.788,0.1982,4.3238
-3.0853,1.8947,0.7854,0.1998,4.3163
-3.076,1.9039,0.7828,0.2084,4.3081
-3.0669,1.913,0.7801,0.2169,4.3006
-3.0578,1.9219,0.7773,0.2259,4.2936
-3.0488,1.9307,0.7744,0.2354,4.2871
-3.0399,1.9394,0.7715,0.2454,4.2812
-3.0311,1.9479,0.7685,0.256,4.2757
-3.0224,1.9562,0.7653,0.2672,4.2708
-3.0138,1.9644,0.7621,0.279,4.2663
-3.0053,1.9725,0.7589,0.2915,4.2624
-2.9969,1.9804,0.7555,0.3048,4.259
-2.9886,1.9881,0.752,0.3189,4.256
-2.9804,1.9958,0.7484,0.3339,4.2537
-2.9723,2.0032,0.7447,0.3498,4.2518
-2.9643,2.0106,0.7408,0.3668,4.2506
-2.9564,2.0177,0.7369,0.3848,4.2501
-2.9486,2.0248,0.7328,0.404,4.2502
-2.9409,2.0317,0.7286,0.4245,4.2512
-2.9333,2.0384,0.7243,0.4463,4.2531
-2.9257,2.045,0.7197,0.4697,4.256
-2.9183,2.0514,0.7151,0.4946,4.26
-2.911,2.0577,0.7103,0.5214,4.2651
-2.9038,2.0639,0.7053,0.5501,4.2716
-2.8966,2.0699,0.7001,0.5808,4.2794
-2.8896,2.0757,0.6947,0.6139,4.2885
-2.8827,2.0815,0.6892,0.6494,4.299
-2.8758,2.087,0.6834,0.6877,4.3108
-2.8691,2.0924,0.6774,0.7289,4.3239
-2.8625,2.0977,0.6711,0.7734,4.3389
-2.8559,2.1028,0.6646,0.8215,4.3605
-2.8495,2.1078,0.6579,0.8736,4.3855
-2.8431,2.1127,0.6508,0.7357,4.414
-2.8369,2.1173,0.6435,0.3641,4.4427
-2.8307,2.122,0.6422,0.1665,4.4542
-2.8245,2.1266,0.641,0.171,4.4372
-2.8184,2.1311,0.6397,0.1756,4.4231
-2.8124,2.1356,0.6383,0.1805,4.4117
-2.8064,2.14,0.637,0.1855,4.4029
-2.8004,2.1444,0.6356,0.1907,4.3965
-2.7945,2.1488,0.6342,0.1961,4.3926
-2.7886,2.1531,0.6327,0.2017,4.3909
-2.7828,2.1573,0.6313,0.2075,4.3914
-2.7771,2.1615,0.6298,0.2136,4.394
-2.7713,2.1657,0.6283,0.2199,4.3987
-2.7657,2.1698,0.6267,0.2264,4.4054
-2.7601,2.1738,0.6252,0.2332,4.414
-2.7545,2.1778,0.6236,0.2402,4.4245
-2.749,2.1818,0.6219,0.2476,4.4369
-2.7435,2.1857,0.6202,0.2552,4.4511
-2.7381,2.1896,0.6185,0.2632,4.4672
-2.7327,2.1934,0.6168,0.2715,4.4852
-2.7274,2.1971,0.615,0.2801,4.5049
-2.7221,2.2008,0.6132,0.2891,4.5264
-2.7169,2.2045,0.6114,0.2985,4.5498
-2.7117,2.2081,0.6095,0.3083,4.5749
-2.7066,2.2117,0.6075,0.3185,4.6018
-2.7015,2.2152,0.6055,0.3292,4.6305
-2.6965,2.2187,0.6035,0.3404,4.661
-2.6915,2.2221,0.6015,0.3521,4.6934
-2.6866,2.2254,0.5993,0.3643,4.6968
-2.6817,2.2288,0.5972,0.377,4.6958
-2.6769,2.232,0.595,0.3904,4.6961
-2.6721,2.2353,0.5927,0.4044,4.699
-2.6673,2.2384,0.5904,0.7383,4.7052
-2.6627,2.2416,0.588,1.3006,4.7301
-2.6577,2.2448,0.5788,1.3987,4.7635
-2.6525,2.2481,0.5704,1.2331,4.8005
-2.6471,2.2515,0.5626,1.0925,4.8404
-2.6415,2.255,0.5555,0.9723,4.8829
-2.6356,2.2587,0.5489,0.869,4.9275
-2.6294,2.2624,0.5428,0.7798,4.9735
-2.623,2.2662,0.537,0.7023,5.0205
-2.6164,2.2701,0.5317,0.6347,5.0679
-2.6095,2.2741,0.5268,0.5754,5.1152
-2.6024,2.2782,0.5221,0.5233,5.1619
-2.595,2.2824,0.5177,0.4772,5.2077
-2.5874,2.2867,0.5136,0.4364,5.2521
-2.5795,2.2911,0.5097,0.4001,5.295
-2.5714,2.2956,0.5061,0.3677,5.336
-2.563,2.3002,0.5026,0.3387,5.3751
-2.5545,2.3048,0.4993,0.3127,5.412
-2.5456,2.3096,0.4962,0.2892,5.4467
-2.5365,2.3145,0.4933,0.268,5.479
-2.5272,2.3195,0.4905,0.2489,5.5091
-2.5176,2.3246,0.4878,0.2315,5.5368
-2.5078,2.3297,0.4853,0.2157,5.5622
-2.4978,2.335,0.4829,0.2013,5.5853
-2.4875,2.3404,0.4806,0.1881,5.6061
-2.4769,2.3459,0.4784,0.1761,5.6247
-2.4661,2.3514,0.4762,0.1651,5.6411
-2.4551,2.3571,0.4742,0.155,5.6554
-2.4438,2.3629,0.4723,0.1456,5.6681
-2.4323,2.3687,0.4704,0.137,5.6795
-2.4205,2.3747,0.4686,0.1291,5.6892
-2.4085,2.3807,0.4669,0.1218,5.6969
-2.3962,2.3869,0.4652,0.1144,5.7026
-2.3837,2.3931,0.4636,0.1147,5.7064
-2.3715,2.3992,0.4621,0.1227,5.7102
-2.3595,2.4052,0.4604,0.1307,5.7162
-2.3477,2.411,0.4587,0.1395,5.7242
-2.3362,2.4167,0.4568,0.149,5.7346
-2.3249,2.4222,0.455,0.1595,5.7472
-2.3139,2.4275,0.453,0.1709,5.7624
-2.3031,2.4328,0.4509,0.1835,5.7802
-2.2925,2.4379,0.4487,0.1973,5.8008
-2.2822,2.4428,0.4464,0.2126,5.8242
-2.2722,2.4476,0.444,0.2295,5.8507
-2.2624,2.4522,0.4415,0.2482,5.8803
-2.2528,2.4567,0.4389,0.2689,5.9131
-2.2435,2.461,0.4361,0.2921,5.9492
-2.2344,2.4652,0.4331,0.3179,5.9887
-2.2255,2.4693,0.43,0.347,6.0315
-2.217,2.4732,0.4266,0.3796,6.0778
-2.2086,2.477,0.4231,0.4164,6.1273
-2.2005,2.4806,0.4193,0.4582,6.18
-2.1926,2.484,0.4153,0.5057,6.2356
-2.185,2.4874,0.4111,0.56,6.294
-2.1776,2.4905,0.4065,0.6223,6.3547
-2.1705,2.4936,0.4016,0.6941,6.4173
-2.1636,2.4964,0.3963,0.7773,6.4811
-2.157,2.4992,0.3906,0.8743,6.5455
-2.1506,2.5018,0.3844,0.9881,6.6097
-2.1444,2.5042,0.3778,1.1223,6.6727
-2.1385,2.5065,0.3705,1.2817,6.7363
-2.1329,2.5087,0.3625,1.4726,6.8063
-2.1275,2.5107,0.3538,1.7028,6.8816
-2.1223,2.5125,0.3442,1.9832,6.9576
-2.1173,2.5142,0.3336,1.9163,7.034
-2.1127,2.5158,0.3218,1.02,7.1107
-2.1076,2.5174,0.3188,0.4652,7.186
-2.1023,2.5192,0.3163,0.3852,7.2463
-2.0965,2.5211,0.314,0.3226,7.3004
-2.0905,2.523,0.312,0.2728,7.3478
-2.0841,2.5251,0.3103,0.2328,7.3886
-2.0774,2.5272,0.3087,0.2002,7.4228
-2.0703,2.5295,0.3072,0.1734,7.4507
-2.0629,2.5318,0.3059,0.1512,7.4728
-2.0551,2.5342,0.3047,0.1327,7.4894
-2.047,2.5368,0.3036,0.117,7.5008
-2.0385,2.5394,0.3026,0.1037,7.5075
-2.0297,2.5421,0.3016,0.0924,7.5098
-2.0206,2.545,0.3008,0.0826,7.508
-2.0111,2.5479,0.2999,0.0742,7.5024
-2.0013,2.5509,0.2992,0.0669,7.4933
-1.9912,2.5541,0.2985,0.0605,7.4807
-1.9807,2.5573,0.2978,0.0549,7.465
-1.9698,2.5606,0.2972,0.05,7.4463
-1.9587,2.564,0.2967,0.0456,7.4247
-1.9471,2.5675,0.2961,0.0418,7.4003
-1.9353,2.5712,0.2956,0.0383,7.3732
-1.9231,2.5749,0.2951,0.0352,7.3436
-1.9105,2.5787,0.2947,0.0325,7.3115
-1.8976,2.5826,0.2942,0.03,7.277
-1.8844,2.5866,0.2938,0.0278,7.2401
-1.8708,2.5907,0.2934,0.0258,7.2009
-1.8569,2.5949,0.2931,0.024,7.1635
-1.8426,2.5992,0.2927,0.0223,7.1388
-1.828,2.6036,0.2924,0.0208,7.1268
-1.8131,2.6081,0.2921,0.0194,7.1141
-1.7978,2.6127,0.2917,0.4585,7.1008
-1.7822,2.6173,0.2915,1.0863,7.1713
-1.7645,2.6222,0.2663,1.0337,7.2586
-1.7446,2.6272,0.2461,0.7624,7.3465
-1.7227,2.6323,0.2297,0.5779,7.4319
-1.6987,2.6376,0.2161,0.4483,7.5124
-1.6726,2.643,0.2046,0.3545,7.5863
-1.6443,2.6485,0.1947,0.2851,7.6527
-1.614,2.6543,0.1862,0.2327,7.7112
-1.5816,2.6601,0.1788,0.1923,7.7622
-1.5471,2.6661,0.1723,0.1607,7.8061
-1.5105,2.6723,0.1664,0.1357,7.8435
-1.4717,2.6786,0.1613,0.1156,7.8753
-1.4309,2.685,0.1566,0.0993,7.9021
-1.388,2.6916,0.1524,0.0859,7.9244
-1.343,2.6983,0.1486,0.0748,7.9429
-1.2959,2.7052,0.1451,0.0655,7.9581
-1.2466,2.7123,0.1419,0.0577,7.9704
-1.1953,2.7194,0.139,0.0511,7.9801
-1.1419,2.7268,0.1363,0.0455,7.9876
-1.0864,2.7342,0.1338,0.0406,7.9931
-1.0288,2.7419,0.1314,0.0365,7.9969
-0.9691,2.7496,0.1293,0.0328,7.9991
-0.9072,2.7575,0.1273,0.0297,8.0
-0.8433,2.7656,0.1254,0.0269,7.9997
-0.7773,2.7738,0.1236,0.0245,7.9982
-0.7092,2.7821,0.122,0.0223,7.9959
-0.639,2.7906,0.1204,0.0204,7.9926
-0.5667,2.7993,0.1189,0.0187,7.9885
-0.4922,2.8081,0.1176,0.0172,7.9837
-0.4157,2.817,0.1163,0.0159,7.9782
-0.3371,2.8261,0.115,0.0146,7.9721
-0.2564,2.8353,0.1138,0.011,7.9655
-0.1736,2.8447,0.1127,0.0059,7.9572
-0.0927,2.8538,0.1124,0.0037,7.9467
-0.0138,2.8627,0.1122,0.004,7.9352
0.0631,2.8713,0.1118,0.0043,7.9236
0.1381,2.8797,0.1115,0.0046,7.9121
0.2112,2.8879,0.1112,0.005,7.9006
0.2823,2.8958,0.1108,0.0054,7.8891
0.3514,2.9035,0.1104,0.0059,7.8777
0.4186,2.9109,0.11,0.0065,7.8665
0.4838,2.9181,0.1096,0.0071,7.8553
0.5471,2.925,0.1091,0.0077,7.8443
0.6084,2.9317,0.1086,0.0085,7.8334
0.6678,2.9381,0.1081,0.0094,7.8228
0.7252,2.9443,0.1076,0.0104,7.8125
0.7807,2.9503,0.107,0.0116,7.8024
0.8342,2.956,0.1063,0.0129,7.7928
0.8858,2.9615,0.1057,0.0145,7.7836
0.9354,2.9667,0.1049,0.0163,7.775
0.983,2.9717,0.1041,0.0185,7.767
1.0288,2.9764,0.1033,0.021,7.7599
1.0725,2.9809,0.1023,0.024,7.7537
1.1143,2.9852,0.1013,0.0276,7.7486
1.1541,2.9892,0.1002,0.032,7.7449
1.192,2.9929,0.0989,0.0374,7.7429
1.228,2.9964,0.0975,0.044,7.7429
1.262,2.9997,0.096,0.0523,7.7454
1.294,3.0027,0.0942,0.0629,7.7475
1.3241,3.0055,0.0923,0.0764,7.7471
1.3522,3.0081,0.09,0.0942,7.7478
1.3784,3.0104,0.0875,0.1179,7.753
1.4026,3.0124,0.0845,0.1504,7.7643
1.4248,3.0142,0.081,0.1609,7.7829
1.4452,3.0158,0.0768,0.1064,7.803
1.4652,3.0173,0.0755,0.0675,7.8082
1.4849,3.0188,0.0741,0.0706,7.8001
1.5043,3.0202,0.0727,0.0739,7.7915
1.5235,3.0215,0.0713,0.0774,7.7825
1.5423,3.0229,0.0698,0.0811,7.7731
1.5609,3.0241,0.0683,0.085,7.7632
1.5791,3.0254,0.0667,0.0893,7.7528
1.5971,3.0265,0.0651,0.0938,7.7419
1.6148,3.0276,0.0635,0.0986,7.7306
1.6322,3.0287,0.0617,0.1037,7.719
1.6493,3.0297,0.0599,0.1092,7.7072
1.6661,3.0307,0.0581,0.1151,7.6954
1.6826,3.0317,0.0562,0.1215,7.6838
1.6988,3.0325,0.0542,0.1283,7.6728
1.7147,3.0334,0.0521,0.1356,7.6625
1.7303,3.0341,0.05,0.1435,7.6534
1.7456,3.0349,0.0477,0.152,7.6458
1.7607,3.0356,0.0454,0.1612,7.64
1.7754,3.0362,0.043,0.1712,7.6362
1.7899,3.0368,0.0405,0.182,7.6345
1.804,3.0373,0.0379,0.1937,7.6352
1.8179,3.0378,0.0352,0.2064,7.6383
1.8315,3.0382,0.0324,0.2203,7.6439
1.8448,3.0386,0.0294,0.2354,7.6522
1.8578,3.039,0.0263,0.2519,7.6633
1.8704,3.0393,0.0231,0.2701,7.6772
1.8829,3.0395,0.0197,0.29,7.694
1.895,3.0397,0.0161,0.3119,7.7139
1.9068,3.0399,0.0124,0.336,7.7368
1.9183,3.04,0.0085,0.3626,7.7629
1.9295,3.04,0.0043,0.2926,7.7921
1.9405,3.04,0.0,0.1053,7.8134
1.9511,3.04,0.0,0.0,7.7968
1.9613,3.04,0.0,0.0,7.7424
1.9712,3.04,0.0,0.0,7.6874
1.9808,3.04,0.0,0.0,7.6319
1.99,3.04,0.0,0.0,7.576
1.9989,3.04,0.0,0.0,7.5197
2.0075,3.04,0.0,0.0,7.4632
2.0157,3.04,0.0,0.0,7.4065
2.0235,3.04,0.0,0.0,7.35
2.031,3.04,0.0,0.0,7.2936
2.0382,3.04,0.0,0.0,7.2376
2.0451,3.04,0.0,0.0,7.1822
2.0516,3.04,0.0,0.0,7.1273
2.0577,3.04,0.0,0.0,7.0732
2.0635,3.04,0.0,0.0,7.0198
2.069,3.04,0.0,0.0,6.9672
2.0741,3.04,0.0,0.0,6.9154
2.0789,3.04,0.0,0.0,6.8645
2.0833,3.04,0.0,0.0,6.8144
2.0874,3.04,0.0,0.0,6.7651
2.0912,3.04,0.0,0.0,6.7165
2.0946,3.04,0.0,0.0,6.6687
2.0977,3.04,0.0,0.0,6.6215
2.1004,3.04,0.0,0.0,6.575
2.1028,3.04,0.0,0.0,6.5291
2.1049,3.04,0.0,0.0,6.4837
2.1066,3.04,0.0,0.0,6.4381
2.1079,3.04,0.0,0.0,6.391
2.109,3.04,0.0,0.0,6.3426
2.1097,3.04,0.0,0.0,6.2929
